item_id,item_condition,item_postcode,item_lat,item_lng,item_status,searched_item_postcode,item_datetime_posted,item_datetimechangeditemstatus,n_stars,user_looker_id,user_looker_lat,user_looker_lng,item_category,item_name,searched_item_name,searched_item_category
1142,2,10589,5.242.035.487,1.335.450.561,avaliable,10961,2023-02-28,2023-03-14,1,1216,5.245.498.204,1.336.536.533,furniture,chair,miscelaneaous,picture_frame
817,3,12169,5.239.047.407,1.349.591.083,not_available,14165,2023-03-06,2023-03-14,3,704,5.241.956.871,1.350.737.572,furniture,mirror,musical_equipment,guitar
1279,3,13591,5.255.642.803,1.353.634.863,not_available,10623,2023-02-22,2023-03-18,1,1164,5.245.963.926,1.327.155.508,shoes,man_shoes,miscelaneaous,ironing_board
1039,2,10557,5.251.851.523,1.329.718.326,avaliable,12621,2023-03-13,2023-03-17,4,594,5.261.746.729,1.337.836.314,musical_equipment,contrabass,clothes,child_jacket
360,1,12109,5.243.681.343,1.337.674.034,avaliable,13627,2023-02-18,2023-03-17,3,1018,5.257.694.811,1.336.175.265,miscelaneaous,board,appliance,pan
1295,2,13581,5.250.855.769,1.342.870.657,not_available,10785,2023-02-23,2023-02-28,5,975,5.255.642.803,1.346.077.072,miscelaneaous,purse,furniture,armchair
733,3,10783,5.248.609.514,1.339.099.207,avaliable,10407,2023-02-19,2023-03-05,5,1394,5.252.850.899,1.334.879.379,musical_equipment,guitar,appliance,heater
39,1,13503,5.248.820.568,1.334.232.966,avaliable,12627,2023-03-02,2023-03-08,5,1116,5.248.504.233,1.349.965.943,furniture,cupboard,clothes,man_jacket
109,2,13583,5.246.982.755,134.169.648,not_available,10965,2023-03-04,2023-03-19,1,121,5.242.740.949,133.142.922,furniture,bookcase,furniture,bed
396,3,10715,5.247.046.585,1.323.899.049,avaliable,10367,2023-02-24,2023-02-28,1,862,5.246.205.716,1.338.601.126,appliance,vacuum_cleaner,miscelaneaous,carpet
231,2,12053,5.252.078.431,1.336.522.376,not_available,10589,2023-02-27,2023-03-04,2,838,5.243.157.719,1.332.997.657,lighting,lighting,furniture,shoe_rack
11,3,12309,5.251.280.238,1.333.929.188,avaliable,12587,2023-03-03,2023-03-15,1,1007,5.254.902.721,1.326.689.556,miscelaneaous,carpet,furniture,chair
1101,3,13589,5.251.589.788,1.336.874.994,avaliable,10963,2023-03-03,2023-03-09,1,251,5.250.953.503,1.347.946.982,clothes,woman_clothes,tech,keyboard
1205,3,14165,5.259.245.145,1.340.804.131,not_available,10779,2023-03-05,2023-03-13,5,1260,5.243.012.948,1.350.536.805,appliance,refrigerator,miscelaneaous,board
778,1,10249,5.250.925.243,1.360.356.326,avaliable,13158,2023-03-10,2023-03-11,3,1310,5.255.082.607,1.346.456.872,appliance,dish_washer,furniture,armchair
1486,1,13503,5.246.876.792,1.328.074.429,avaliable,12621,2023-02-23,2023-03-01,2,342,5.244.651.178,1.347.758.338,furniture,trolley,furniture,sofa
137,1,12207,5.252.710.278,1.330.748.639,avaliable,10179,2023-03-10,2023-03-11,5,885,5.250.924.548,1.340.522.717,musical_equipment,sound_amplifier,appliance,drying_rack
1006,1,10709,5.251.610.358,1.340.252.594,not_available,13051,2023-03-15,2023-03-17,2,806,5.242.102.395,1.341.414.798,furniture,desk,appliance,kettle
118,1,10627,5.251.278.604,1.319.263.871,not_available,13505,2023-03-12,2023-03-19,1,534,5.252.297.228,1.342.536.935,furniture,sofa,tech,phone
673,2,10719,5.243.179.426,1.344.403.463,not_available,12437,2023-02-21,2023-03-12,5,1038,5.251.075.348,1.328.642.325,furniture,mirror,miscelaneaous,plant
1209,1,13189,5.255.013.197,1.333.487.171,avaliable,13125,2023-03-02,2023-03-12,5,212,5.241.455.397,131.578.742,miscelaneaous,ironing_board,appliance,pan
359,2,10969,5.241.252.529,1.337.965.669,avaliable,10435,2023-02-19,2023-03-12,4,186,5.250.168.783,1.320.707.626,clothes,child_jacket,miscelaneaous,bicycle
635,2,13053,5.247.937.032,1.342.198.457,avaliable,14109,2023-03-13,2023-03-15,4,1263,5.260.280.518,1.358.797.926,appliance,popcorn_maker,furniture,bed
613,2,12681,5.258.410.753,1.343.302.685,avaliable,10559,2023-02-28,2023-03-03,3,1272,5.254.974.715,1.333.267.025,furniture,shoe_rack,kids,stroller
1416,3,13355,5.250.452.552,1.335.963.117,not_available,12057,2023-02-28,2023-03-06,4,359,5.254.095.188,1.323.074.777,miscelaneaous,board,musical_equipment,guitar
829,2,10827,5.254.013.692,1.336.857.367,not_available,10777,2023-02-17,2023-02-19,1,634,5.250.628.417,1.337.742.846,tech,desktop,tech,laptop
41,1,13439,5.253.338.954,1.339.341.777,avaliable,13189,2023-02-23,2023-03-08,2,1176,5.256.258.855,1.345.285.332,miscelaneaous,ski_skates,appliance,washing_machine
890,3,10247,5.254.146.824,133.279.276,not_available,13349,2023-02-26,2023-03-08,1,1001,5.253.363.832,1.343.222.459,tech,laptop,appliance,extractor_hood
430,2,12621,5.244.674.347,1.346.084.627,avaliable,10437,2023-02-18,2023-02-24,2,1160,5.254.514.065,1.352.352.277,appliance,refrigerator,furniture,desk
90,3,12437,5.247.494.469,1.348.809.465,not_available,10369,2023-03-02,2023-03-08,4,730,5.246.683.907,1.338.570.972,miscelaneaous,picture_frame,miscelaneaous,shopping_venture
7,2,13597,5.242.408.883,1.343.074.653,avaliable,12309,2023-02-19,2023-03-06,5,582,5.253.618.964,1.334.663.812,clothes,child_clothes,appliance,extractor_hood
74,3,14055,5.246.905.839,1.334.963.251,not_available,12685,2023-02-19,2023-03-12,4,784,5.249.472.324,1.339.095.269,lighting,lighting,furniture,chair
992,1,13127,5.249.130.876,1.333.671.626,avaliable,10781,2023-02-27,2023-02-28,1,756,5.251.452.867,1.342.993.233,clothes,man_jacket,clothes,child_clothes
923,1,12167,524.264.629,1.351.920.751,avaliable,13439,2023-03-03,2023-03-04,5,108,5.247.771.618,1.341.150.058,furniture,chair,tech,laptop
277,1,13187,525.312.994,1.347.246.945,avaliable,12209,2023-02-26,2023-02-28,3,891,5.252.191.305,1.333.433.218,furniture,shoe_rack,furniture,desk
313,2,10247,5.249.916.142,1.333.083.615,avaliable,12157,2023-02-25,2023-03-09,2,150,5.250.547.089,1.352.221.575,miscelaneaous,plant,musical_equipment,battery
928,3,10999,5.250.089.493,1.344.286.379,avaliable,12487,2023-03-06,2023-03-11,5,553,525.755.786,1.334.850.504,miscelaneaous,picture_frame,appliance,extractor_hood
677,3,12359,5.256.755.635,1.330.108.519,not_available,12279,2023-02-26,2023-03-13,3,486,52.543.573,1.334.703.374,furniture,chair,tech,laptop
194,3,12047,5.251.728.837,1.328.704.277,not_available,12629,2023-02-24,2023-02-25,3,1194,5.255.012.454,1.324.791.985,miscelaneaous,carpet,appliance,blender
1272,3,13189,5.241.832.111,134.828.742,avaliable,10119,2023-02-23,2023-03-08,5,632,5.250.489.449,1.338.018.039,miscelaneaous,ski_skates,appliance,air_conditioner
1023,2,13051,5.253.341.242,1.332.849.267,avaliable,12309,2023-02-17,2023-02-22,2,1453,5.250.911.157,132.098.638,clothes,woman_jacket,miscelaneaous,roller_skates
1354,2,13587,5.251.047.907,1.336.668.252,not_available,10787,2023-03-06,2023-03-07,1,459,5.251.865.588,1.334.251.682,furniture,sofa,appliance,dish_washer
496,3,10437,5.243.935.986,1.338.042.577,not_available,13129,2023-02-22,2023-02-24,1,1020,5.243.824.089,1.334.840.312,home,mattress,furniture,trolley
588,2,14195,5.245.652.187,1.343.797.604,avaliable,10785,2023-02-23,2023-03-11,5,205,5.247.278.767,1.333.101.344,musical_equipment,sound_amplifier,lighting,lighting
897,1,10997,5.251.277.382,1.315.930.889,not_available,10405,2023-03-03,2023-03-18,5,312,5.249.234.907,1.333.101.344,clothes,woman_jacket,furniture,bedside_table
1153,1,12247,5.247.031.836,1.339.636.016,avaliable,12524,2023-02-22,2023-03-01,5,1109,5.254.768.123,1.329.231.314,musical_equipment,guitar,miscelaneaous,picture_frame
19,2,13593,52.511.345,133.708.286,avaliable,13187,2023-02-21,2023-03-15,5,1032,5.245.320.409,1.346.610.371,miscelaneaous,shopping_venture,furniture,cot
754,1,13088,5.262.430.329,1.337.515.294,avaliable,12207,2023-02-28,2023-03-19,3,860,5.256.699.518,1.335.190.339,musical_equipment,sound_amplifier,musical_equipment,contrabass
743,3,12045,5.254.975.614,1.334.077.699,not_available,13505,2023-02-17,2023-03-11,3,1352,5.247.085.474,1.322.723.591,kids,stroller,musical_equipment,sound_amplifier
639,3,12687,5.246.409.958,1.342.884.159,not_available,14057,2023-02-18,2023-02-25,4,1442,524.185.369,1.349.227.266,furniture,desk,clothes,man_clothes
747,3,10713,5.253.308.969,1.346.731.262,avaliable,10713,2023-02-19,2023-03-13,4,627,5.250.431.568,133.294,furniture,wardrobe,lighting,chandelier
365,3,10779,525.412.664,1.334.866.185,not_available,14199,2023-02-20,2023-03-14,5,1257,5.252.131.646,133.463.179,kids,stroller,miscelaneaous,ski_skates
95,1,12109,5.256.663.371,1.338.177.695,not_available,13159,2023-02-23,2023-02-28,4,1198,5.254.790.785,1.348.679.928,tech,keyboard,miscelaneaous,ski_skates
690,2,13351,5.246.576.026,1.338.473.138,not_available,12053,2023-03-04,2023-03-17,1,687,5.247.794.012,1.319.968.952,clothes,child_clothes,miscelaneaous,frame
1089,3,14052,5.254.759.816,1.330.732.498,avaliable,12205,2023-02-27,2023-03-07,1,663,5.250.332.926,1.334.476.392,miscelaneaous,bicycle,miscelaneaous,books
1029,3,12051,5.255.416.487,133.785.293,not_available,12043,2023-03-08,2023-03-11,2,1495,5.251.150.381,1.328.610.906,home,carpet,kids,baby_carriage
816,3,12051,5.252.454.328,1.319.477.295,avaliable,12157,2023-02-24,2023-03-01,5,1438,5.249.762.176,1.358.347.422,miscelaneaous,frame,furniture,bed
1397,3,13585,5.246.683.907,1.347.827.589,avaliable,10629,2023-02-24,2023-02-28,2,991,5.253.700.167,1.360.628.349,furniture,chair,appliance,vacuum_cleaner
1062,3,14050,5.253.584.537,1.333.515.032,avaliable,12309,2023-02-18,2023-02-26,3,634,524.850.599,1.344.893.568,clothes,woman_clothes,miscelaneaous,books
97,3,10969,5.254.658.939,1.340.050.318,avaliable,10785,2023-02-22,2023-02-23,1,1467,5.245.965.892,1.341.195.586,miscelaneaous,board,furniture,cot
113,1,12357,5.250.986.843,1.333.974.795,not_available,13409,2023-02-26,2023-03-10,5,411,5.252.965.743,1.327.528.799,musical_equipment,guitar,appliance,popcorn_maker
359,3,10777,5.251.622.723,1.357.186.861,not_available,12163,2023-03-03,2023-03-08,1,426,5.264.861.734,1.342.366.483,home,mattress,musical_equipment,contrabass
380,1,13627,5.248.970.802,1.345.904.596,not_available,13359,2023-02-24,2023-02-27,3,712,5.242.069.235,131.958.252,miscelaneaous,board,furniture,shoe_rack
943,1,13589,5.249.102.201,135.390.018,avaliable,13125,2023-03-05,2023-03-06,1,1020,525.096.895,1.339.927.825,furniture,sofa,appliance,air_conditioner
49,3,12051,5.256.863.286,1.332.989.113,avaliable,12047,2023-02-17,2023-03-08,4,1492,5.259.317.197,1.343.261.438,tech,desktop,furniture,cupboard
941,2,12051,5.256.192.454,1.350.964.866,not_available,12169,2023-03-04,2023-03-07,1,397,524.772.848,1.346.779.009,miscelaneaous,suitcase,tech,laptop
1179,2,10777,524.914.937,1.340.646.191,not_available,14163,2023-03-13,2023-03-19,1,1164,5.246.551.071,1.368.575.658,clothes,woman_clothes,musical_equipment,battery
1003,3,12103,5.253.322.627,1.357.873.063,avaliable,13503,2023-02-22,2023-03-10,1,1137,5.249.820.518,1.342.209.391,furniture,bookcase,furniture,trolley
646,3,12305,5.259.069.029,1.332.462.024,not_available,13357,2023-02-23,2023-03-11,5,1479,5.251.172.437,1.344.010.467,home,carpet,clothes,man_jacket
672,1,10711,5.250.793.606,1.328.821.921,not_available,14052,2023-03-09,2023-03-12,3,656,5.257.785.631,1.318.287.153,clothes,man_jacket,miscelaneaous,ski_skates
123,3,12107,5.240.734.512,1.347.704.369,not_available,12059,2023-02-17,2023-02-27,5,164,5.250.797.513,1.346.348.555,miscelaneaous,plant,appliance,clothes_iron
249,1,10789,5.241.555.878,1.348.548.918,avaliable,10627,2023-02-27,2023-03-17,3,1323,525.749.532,1.318.784.882,miscelaneaous,suitcase,miscelaneaous,shopping_venture
1265,2,12043,5.254.113.182,1.329.757.682,not_available,12489,2023-03-10,2023-03-15,5,144,5.250.510.688,1.353.977.651,lighting,lightbulb,tech,desktop
649,1,10963,5.255.679.016,1.364.917.469,not_available,10439,2023-02-25,2023-03-18,2,1467,5.260.891.033,135.619.573,tech,phone,miscelaneaous,suitcase
370,2,12157,5.251.477.036,1.329.058.684,avaliable,14193,2023-03-03,2023-03-07,3,765,5.255.527.181,1.347.370.386,miscelaneaous,plant,furniture,bed
1037,2,12047,5.251.930.551,1.338.536.161,not_available,12349,2023-02-18,2023-03-12,1,159,5.252.396.318,1.340.631.217,furniture,shelf,clothes,man_jacket
1237,2,12205,5.250.236.829,1.337.350.147,not_available,13437,2023-03-06,2023-03-17,4,438,5.250.605.924,1.348.138.146,miscelaneaous,roller_skates,musical_equipment,sound_amplifier
601,1,12687,5.251.185.988,1.348.548.027,not_available,10625,2023-02-24,2023-03-16,2,1264,5.250.674.585,1.349.479.795,clothes,man_clothes,appliance,coffee_machine
268,3,10713,5.251.009.509,1.330.371.532,avaliable,10715,2023-02-19,2023-03-10,3,73,5.246.401.266,1.341.267.159,furniture,trolley,miscelaneaous,ski_skates
962,2,12459,525.268.149,1.343.554.468,not_available,14052,2023-02-20,2023-03-14,2,143,5.253.421.862,133.043.325,lighting,lightbulb,furniture,desk
428,2,14059,5.249.942.478,1.353.641.478,not_available,13053,2023-02-23,2023-03-05,3,991,5.249.762.729,133.928.086,tech,phone,musical_equipment,sound_amplifier
289,2,12165,5.260.105.664,1.349.657.848,avaliable,13593,2023-03-05,2023-03-16,5,123,5.245.883.156,1.356.874.123,clothes,child_clothes,furniture,shoe_rack
1243,1,13581,5.249.640.915,1.345.882.798,avaliable,12557,2023-03-01,2023-03-03,1,823,5.254.130.154,1.334.993.167,tech,phone,appliance,stove
1402,1,10553,5.243.954.844,1.335.704.522,not_available,14167,2023-02-21,2023-03-06,4,783,5.251.534.384,1.335.696.989,appliance,kettle,shoes,man_shoes
1254,1,10315,5.258.131.232,1.332.291.539,avaliable,12527,2023-02-19,2023-03-03,4,1375,5.251.344.236,134.200.806,lighting,lightbulb,appliance,heater
1288,1,10365,5.244.637.492,1.333.158.955,not_available,12353,2023-02-23,2023-03-04,4,1138,5.248.650.992,1.330.840.586,tech,desktop,furniture,cabinet
1055,3,10555,5.250.913.759,1.349.895.172,avaliable,13465,2023-02-20,2023-03-11,2,811,5.251.354.176,1.336.884.728,clothes,child_clothes,tech,desktop
288,3,10407,5.243.738.629,1.354.675.235,not_available,10245,2023-02-20,2023-03-16,1,1241,5.259.602.231,133.580.213,appliance,coffee_machine,miscelaneaous,shopping_venture
932,1,10557,5.239.212.034,1.351.002.855,avaliable,13509,2023-02-19,2023-03-06,2,1033,5.242.179.396,1.320.860.381,furniture,bedside_table,miscelaneaous,shopping_venture
59,2,14089,5.251.925.332,1.334.608.176,avaliable,12167,2023-02-19,2023-02-27,2,875,5.251.106.314,1.323.250.705,kids,baby_carriage,clothes,woman_jacket
1430,3,13055,5.253.979.834,1.345.585.054,not_available,12045,2023-02-22,2023-03-17,2,1085,5.242.585.741,1.341.595.955,furniture,cupboard,home,mattress
82,1,10319,5.251.708.669,1.336.440.864,avaliable,13059,2023-02-22,2023-03-07,5,113,5.253.465.876,1.337.944.605,shoes,man_shoes,furniture,cabinet
609,2,12205,524.200.512,1.344.067.446,avaliable,12353,2023-02-18,2023-03-02,1,1454,5.250.278.975,1.341.479.583,tech,keyboard,clothes,woman_clothes
851,3,14057,5.242.570.872,1.341.911.166,avaliable,10823,2023-02-19,2023-03-01,1,910,5.259.582.126,1.342.873.874,miscelaneaous,bicycle,tech,desktop
1277,1,10963,5.252.890.299,1.342.896.582,not_available,10585,2023-03-03,2023-03-12,2,425,5.249.756.583,1.359.967.207,lighting,lightbulb,clothes,man_jacket
929,3,13089,5.260.477.309,1.340.103.326,avaliable,12623,2023-02-26,2023-03-13,2,721,5.248.481.979,1.319.658.395,musical_equipment,battery,home,mattress
214,2,12057,5.247.298.989,133.904.606,not_available,10783,2023-02-27,2023-03-17,2,1488,5.251.573.634,1.348.044.224,kids,baby_carriage,miscelaneaous,purse
26,3,10178,5.250.856.863,1.343.764.042,not_available,13051,2023-02-21,2023-03-10,2,88,5.250.023.037,1.339.711.341,miscelaneaous,bicycle,kids,baby_carriage
589,1,12589,5.244.002.289,133.075.271,avaliable,10997,2023-02-26,2023-03-16,1,1447,5.255.577.974,1.338.278.229,kids,stroller,furniture,shoe_rack
688,3,12349,5.243.362.144,1.332.165.966,not_available,13591,2023-02-24,2023-02-27,1,884,5.256.024.172,1.358.715.221,miscelaneaous,board,appliance,heater
713,2,13437,5.255.719.688,1.317.201.644,not_available,10779,2023-03-01,2023-03-06,5,361,5.244.445.534,1.329.120.399,appliance,sandwich_maker,musical_equipment,contrabass
811,2,14059,5.252.718.291,1.338.814.566,avaliable,10825,2023-03-11,2023-03-12,3,1034,5.243.346.523,1.332.543.546,miscelaneaous,roller_skates,tech,laptop
1266,3,13585,5.257.596.849,1.326.181.026,not_available,10369,2023-02-25,2023-03-16,3,524,5.250.221.422,1.343.380.561,miscelaneaous,ironing_board,appliance,heater
676,1,13435,5.252.246.121,1.338.500.999,avaliable,13591,2023-02-28,2023-03-07,2,98,5.252.401.449,1.333.734.708,furniture,cupboard,home,mattress
534,1,13629,5.249.886.831,133.283.651,not_available,12487,2023-02-19,2023-02-21,5,262,5.252.852.749,1.335.549.748,miscelaneaous,carpet,lighting,lighting
1240,2,10367,5.254.647.872,1.353.689.003,not_available,10823,2023-02-27,2023-03-05,5,1203,5.251.476.313,1.345.829.809,appliance,blender,miscelaneaous,books
669,1,13507,5.259.641.431,1.355.438.171,not_available,12524,2023-03-13,2023-03-16,3,218,5.254.650.541,1.317.184.121,appliance,refrigerator,appliance,clothes_iron
8,2,12053,5.246.176.668,1.353.731.021,not_available,10587,2023-02-24,2023-03-03,2,721,5.244.842.429,1.343.307.235,lighting,lightbulb,clothes,woman_jacket
365,1,12559,5.249.191.691,1.354.904.507,not_available,12689,2023-02-22,2023-03-18,1,291,5.250.859.412,135.437.805,appliance,kettle,appliance,refrigerator
1193,2,12489,5.243.285.105,1.341.235.235,not_available,10409,2023-03-04,2023-03-10,4,170,525.551.521,1.337.107.304,furniture,sofa,home,mattress
291,3,10405,5.252.639.286,1.340.055.034,not_available,10555,2023-02-24,2023-03-13,5,588,5.247.950.414,1.337.358.884,lighting,lightbulb,shoes,man_shoes
716,1,12687,5.248.183.187,1.338.745.344,not_available,12053,2023-02-25,2023-02-27,1,1476,5.242.827.306,1.320.342.646,miscelaneaous,bicycle,musical_equipment,contrabass
137,3,10969,5.257.074.527,1.332.187.704,avaliable,12307,2023-02-22,2023-03-14,4,738,5.241.994.554,1.337.344.559,clothes,man_clothes,furniture,cupboard
1153,1,10245,5.250.115.514,1.353.344.612,not_available,14129,2023-02-17,2023-02-18,3,53,5.255.505.696,1.345.096.878,shoes,woman_shoes,furniture,sofa
142,3,12051,5.255.244.926,1.337.212.635,not_available,13583,2023-02-17,2023-03-02,2,819,5.248.006.827,1.342.126.544,miscelaneaous,ironing_board,appliance,washing_machine
1480,3,14129,5.262.280.342,1.353.687.548,not_available,12163,2023-02-25,2023-03-17,3,500,5.253.781.345,1.339.157.424,furniture,trolley,furniture,bed
162,2,13627,5.251.748.954,1.339.941.554,avaliable,10557,2023-02-19,2023-03-13,3,1312,5.252.898.123,1.341.760.087,appliance,heater,shoes,child_shoes
818,1,10967,5.244.901.224,1.339.110.656,not_available,12347,2023-02-18,2023-03-18,5,1448,5.252.809.962,1.330.228.892,miscelaneaous,board,appliance,drying_rack
344,2,14052,5.244.245.479,1.330.979.544,not_available,10787,2023-03-04,2023-03-11,2,697,5.251.133.467,1.335.216.314,appliance,sandwich_maker,furniture,bookcase
1432,3,10179,5.246.425.243,1.335.558.459,not_available,12103,2023-03-04,2023-03-06,5,1131,5.250.304.506,1.342.694.833,home,carpet,clothes,woman_jacket
339,3,14053,5.250.487.947,13.452.481,avaliable,13593,2023-03-01,2023-03-19,4,619,5.243.229.965,1.345.579.152,lighting,chandelier,clothes,man_clothes
496,1,14057,5.253.146.835,1.329.665.531,not_available,10245,2023-02-20,2023-02-23,1,254,524.929.937,1.336.807.606,appliance,kettle,appliance,stove
567,3,12487,5.256.075.015,1.337.397.616,not_available,12163,2023-03-17,2023-03-18,2,318,5.256.424.175,1.339.130.208,furniture,bookcase,appliance,extractor_hood
1074,1,13409,5.243.247.863,1.336.468.655,not_available,10717,2023-03-02,2023-03-03,5,1317,5.259.170.366,1.343.518.216,appliance,coffee_machine,furniture,wardrobe
142,3,10715,5.258.953.922,1.343.267.077,not_available,14163,2023-02-26,2023-03-01,3,1195,5.246.573.434,1.355.958.596,appliance,vacuum_cleaner,miscelaneaous,bicycle
650,2,14050,5.251.863.133,1.313.179.774,not_available,12489,2023-03-07,2023-03-17,3,320,5.249.631.172,1.319.781.947,clothes,woman_jacket,clothes,woman_jacket
472,3,13583,5.253.239.977,1.345.834.253,avaliable,13591,2023-02-24,2023-03-14,2,323,5.240.912.347,1.357.542.124,appliance,pan,miscelaneaous,roller_skates
966,3,13599,5.254.425.256,1.343.138.258,not_available,10969,2023-02-18,2023-02-22,2,1052,5.251.998.987,1.341.581.278,furniture,shelf,furniture,mirror
