search_id,item_category,item_condition,distance,item_available_timer,n_views,n_likes,item_available
3076,2,4,12302,37,1045,156,1
3077,3,2,6172,29,1825,0,0
3078,3,1,23316,0,1718,223,1
3079,4,4,11731,70,1989,218,0
3080,2,2,14419,83,165,11,0
3081,2,4,30983,21,512,76,0
3082,5,2,30190,40,1911,267,1
3083,1,4,18864,44,1249,174,1
3084,2,3,19789,46,744,133,0
3085,2,1,29851,68,1683,16,1
3086,1,1,19136,56,980,58,1
3087,1,4,5571,63,875,140,0
3088,2,4,24770,56,1207,120,0
3089,4,2,19387,58,1274,76,1
3090,4,1,10748,55,1560,234,1
3091,3,2,26956,12,754,90,1
3092,5,3,17397,9,914,91,0
3093,3,1,19944,91,162,6,1
3094,5,4,21815,45,1939,38,1
3095,2,4,22502,36,1553,295,0
3096,2,2,19963,6,214,0,0
3097,2,2,19686,57,1285,115,1
3098,2,1,30638,53,837,50,1
3099,1,2,24580,4,1127,202,1
3100,2,1,26658,45,234,39,0
3101,1,4,11986,61,1529,290,0
3102,1,2,28303,76,258,20,1
3103,5,4,30190,23,586,35,1
3104,1,4,4097,98,393,27,0
3105,2,3,587,42,1871,318,0
3106,4,1,22562,44,1857,167,1
3107,2,3,27930,80,1194,131,0
3108,3,3,11807,66,93,12,0
3109,5,2,10943,32,1078,75,1
3110,3,4,29140,87,637,6,1
3111,2,1,27260,52,919,27,1
3112,4,1,30905,76,1264,25,0
3113,2,1,27606,21,1890,207,1
3114,5,1,20729,44,1218,158,1
3115,5,4,4986,15,629,69,1
3116,3,3,20041,11,374,18,0
3117,2,4,25917,84,736,103,0
3118,4,2,4070,89,58,8,0
3119,1,4,2767,77,130,9,0
3120,1,1,11988,49,1199,83,1
3121,1,3,28506,6,1651,49,0
3122,1,2,18193,22,1700,272,0
3123,5,1,24162,25,1448,72,0
3124,3,1,10197,19,1689,84,0
3125,3,4,11520,77,1945,136,0
3126,4,1,31180,89,463,13,0
3127,2,1,29794,71,733,58,1
3128,5,1,18228,11,826,99,0
3129,3,3,7078,80,1242,86,1
3130,1,4,9004,13,1935,154,0
3131,4,2,9194,13,1864,335,0
3132,2,1,630,49,1424,185,0
3133,1,3,22534,65,964,134,0
3134,2,2,6034,86,544,81,1
3135,3,2,2330,4,484,4,1
3136,2,4,545,48,771,15,0
3137,2,4,29371,53,1199,227,1
3138,5,1,10170,86,1403,56,1
3139,1,2,12933,45,1936,0,0
3140,3,1,3622,85,1599,31,1
3141,4,2,11267,11,818,73,0
3142,5,1,13007,71,521,93,1
3143,1,3,22786,26,1091,0,0
3144,4,4,1670,81,1832,238,0
3145,2,1,2303,2,1706,307,1
3146,5,3,10174,88,971,67,0
3147,1,2,6569,65,902,63,0
3148,1,3,19384,74,1996,379,0
3149,1,2,972,9,400,52,0
3150,5,1,182,85,142,12,1
3151,4,4,5277,64,1964,39,0
3152,2,2,22874,74,173,0,1
3153,1,4,5,99,1449,188,0
3154,5,4,19135,44,790,31,1
3155,5,3,4878,33,1785,71,0
3156,5,4,10697,50,49,5,0
3157,5,4,22420,80,1482,44,1
3158,1,2,26587,90,1065,53,1
3159,1,4,1873,74,1464,161,0
3160,5,3,20916,98,470,28,1
3161,3,4,1830,80,28,3,1
3162,5,1,11900,11,625,56,0
3163,5,2,24352,48,1948,194,1
3164,2,2,19381,37,1727,0,0
3165,5,1,12388,29,1937,135,1
3166,1,3,3224,99,240,4,1
3167,5,2,15109,28,442,0,0
3168,3,4,15223,95,1695,186,1
3169,3,4,3764,73,915,0,0
3170,3,4,6502,64,1254,87,1
3171,4,2,9960,95,1398,139,1
3172,2,3,26448,11,952,142,1
3173,3,3,11475,31,167,18,1
3174,1,4,12996,98,757,7,0
3175,2,4,15849,29,983,58,1
3176,1,3,6905,58,1830,0,0
3177,3,1,15731,38,451,72,0
3178,2,2,31566,70,140,15,1
3179,2,2,8163,21,923,64,1
3180,1,1,13307,26,419,20,1
3181,2,4,4288,13,285,2,1
3182,4,3,17002,67,1685,252,1
3183,4,2,6903,29,664,53,1
3184,4,2,9852,56,394,19,0
3185,1,1,3993,35,1526,76,1
3186,5,2,20883,64,68,11,0
3187,3,3,22801,42,1140,171,0
3188,1,1,15708,71,145,13,0
3189,1,1,16227,22,506,65,0
3190,3,3,29718,8,1795,251,0
3191,4,2,24629,47,599,5,1
3192,5,3,6514,1,1839,165,0
3193,4,3,3621,33,1143,80,0
3194,1,3,4609,13,1589,301,1
3195,4,2,372,87,589,70,1
3196,2,4,12962,88,241,31,0
3197,2,3,1593,37,477,76,0
3198,3,1,26019,86,1844,258,0
3199,4,1,12669,49,123,19,0
3200,4,4,30138,77,1489,238,0
3201,5,4,27491,63,1662,282,0
3202,4,3,13376,68,356,39,1
3203,2,3,1638,72,597,41,1
3204,4,3,15037,4,303,42,1
3205,3,4,17399,58,107,18,0
3206,1,2,5181,85,824,148,0
3207,5,1,11367,55,1191,202,1
3208,3,4,11862,21,1695,288,1
3209,5,3,9220,85,304,15,1
3210,1,1,4824,73,1887,320,1
3211,5,1,20489,52,595,95,0
3212,1,1,20089,8,358,35,1
3213,2,2,27534,5,293,55,1
3214,2,1,25577,40,1612,161,1
3215,4,1,16846,71,1920,134,0
3216,1,2,18448,0,992,188,1
3217,4,3,14511,20,1896,18,1
3218,3,1,4739,62,363,14,0
3219,2,2,28049,51,399,11,0
3220,4,2,21883,72,494,83,1
3221,2,2,30120,79,1484,74,1
3222,2,4,24173,60,1988,59,1
3223,2,3,27114,35,845,42,1
3224,2,3,25584,27,1348,26,0
3225,4,3,28847,94,1819,145,1
3226,2,1,5409,14,1840,239,1
3227,2,4,7844,34,549,104,1
3228,5,3,11403,48,1912,19,1
3229,3,3,6514,53,1908,0,0
3230,5,1,7808,68,9,1,1
3231,1,3,11950,9,1316,157,0
3232,3,2,30275,49,849,76,1
3233,3,2,25158,67,1983,99,1
3234,3,3,19268,18,1276,153,0
3235,2,2,25792,27,819,90,0
3236,4,4,7986,51,110,15,1
3237,2,1,22946,80,345,24,0
3238,5,2,12959,21,748,44,1
3239,3,3,22527,85,1091,196,1
3240,5,4,11729,67,1166,186,1
3241,3,4,4602,47,1237,185,0
3242,1,1,21423,81,375,60,1
3243,3,3,9393,88,663,0,0
3244,4,1,15877,43,901,54,0
3245,1,3,19971,62,180,7,0
3246,5,4,22884,17,578,46,0
3247,2,2,25032,88,565,101,0
3248,3,3,15653,66,1799,269,0
3249,1,1,16973,49,578,69,1
3250,5,3,5645,56,885,0,1
3251,1,4,20877,6,976,78,1
3252,1,1,20934,38,555,49,1
3253,1,2,4872,82,270,27,0
3254,4,4,10502,18,888,17,1
3255,3,1,30046,38,1811,271,1
3256,1,2,29826,22,1299,233,0
3257,4,2,530,19,1787,17,1
3258,2,2,11839,54,432,21,0
3259,5,1,18546,47,1790,214,0
3260,1,1,24354,5,946,113,1
3261,4,1,19488,22,1140,11,1
3262,5,4,3264,94,1131,45,1
3263,3,2,30197,14,613,6,1
3264,1,4,27395,98,174,19,0
3265,5,3,7003,59,1450,43,0
3266,1,4,28253,4,360,43,0
3267,5,1,30418,64,643,6,0
3268,1,3,30869,39,672,60,1
3269,2,2,15653,71,1007,161,0
3270,4,2,25417,97,899,26,1
3271,4,2,8586,29,1869,112,1
3272,4,4,4623,40,379,0,0
3273,4,3,30568,65,358,68,0
3274,1,4,23236,21,1894,18,1
3275,4,3,24726,92,583,40,0
3276,3,4,9000,52,1058,63,0
3277,2,3,31486,10,1783,285,1
3278,2,4,5413,50,1398,111,0
3279,2,3,40,33,64,0,1
3280,2,2,22866,44,701,84,0
3281,4,2,13370,0,530,37,0
3282,1,1,8921,18,1616,210,1
3283,2,1,16792,65,655,85,0
3284,1,1,31699,36,807,153,0
3285,2,3,1225,72,1631,309,0
3286,1,3,27911,64,317,34,1
3287,2,1,31303,86,1045,188,1
3288,1,1,23903,4,1379,151,1
3289,4,4,27140,58,956,9,0
3290,4,4,1096,80,387,27,1
3291,4,3,31168,85,1762,176,0
3292,2,3,19907,0,1917,191,0
3293,5,3,31163,26,1298,51,0
3294,2,1,24606,28,1267,126,1
3295,5,3,7292,88,1982,336,0
3296,5,1,7286,62,194,3,0
3297,3,4,11927,20,90,6,0
3298,1,4,25134,70,591,94,1
3299,2,4,18723,19,840,92,1
3300,3,4,29796,37,1887,188,0
3301,1,1,11495,41,48,3,0
3302,3,2,21139,49,1943,252,0
3303,2,4,21240,12,766,68,1
3304,3,4,25191,94,1183,11,0
3305,4,3,31164,61,764,137,1
3306,4,4,31083,84,816,8,1
3307,3,3,10214,77,1782,53,0
3308,4,4,13999,87,1850,277,0
3309,4,2,8311,11,1678,318,1
3310,1,2,257,5,594,112,0
3311,3,2,23642,10,952,19,0
3312,4,3,4846,55,1802,288,0
3313,2,4,20171,32,297,38,0
3314,5,4,10471,31,610,115,0
3315,5,1,10207,52,259,0,1
3316,2,4,10380,20,99,13,1
3317,2,4,27602,33,1567,109,1
3318,4,4,13911,36,494,14,0
3319,4,1,21633,89,1938,96,0
3320,1,4,29227,10,139,19,1
3321,5,3,5075,12,865,51,0
3322,3,1,24750,95,464,41,0
3323,2,3,30363,96,201,2,0
3324,5,4,13474,48,688,116,1
3325,1,1,28835,86,42,0,1
3326,1,3,5507,88,1703,187,1
3327,4,3,7768,99,1861,0,1
3328,3,3,25145,68,1483,29,1
3329,1,3,4119,24,1122,123,1
3330,5,1,23483,97,1390,83,0
3331,2,1,10020,3,1212,230,1
3332,3,1,29420,93,1675,268,1
3333,4,2,930,40,1407,211,1
3334,3,2,14447,60,1082,129,1
3335,5,4,14636,46,297,11,1
3336,1,4,30309,89,652,58,0
3337,3,2,25884,99,476,23,1
3338,1,4,3233,54,343,65,0
3339,3,2,20700,70,74,14,1
3340,2,2,13964,19,688,116,0
3341,2,2,13610,82,889,62,1
3342,3,2,2512,66,1800,90,0
3343,4,1,21501,9,407,36,1
3344,5,1,27545,37,1295,168,1
3345,4,4,357,41,487,58,1
3346,4,3,9239,45,530,58,0
3347,5,2,17301,83,561,11,1
3348,4,3,20943,89,618,117,0
3349,2,4,25637,73,694,111,0
3350,3,1,7442,58,1133,147,1
3351,2,3,139,75,1785,35,1
3352,3,2,18838,89,3,0,0
3353,2,1,19511,78,1032,113,0
3354,1,3,16378,54,386,15,0
3355,3,2,25124,44,894,116,0
3356,3,1,15399,99,1208,217,1
3357,2,3,19489,38,70,1,1
3358,3,3,18827,86,149,20,1
3359,2,4,24442,68,577,11,1
3360,2,4,5984,6,57,5,0
3361,4,3,24900,78,738,88,1
3362,3,2,10904,75,398,63,1
3363,1,2,4275,93,1310,0,1
3364,4,1,23825,82,116,11,0
3365,3,4,25536,50,1071,171,1
3366,2,2,14300,96,1297,142,0
3367,3,1,29825,68,1946,252,0
3368,3,3,1828,20,611,61,0
3369,1,1,5531,90,158,15,0
3370,1,3,5985,80,1314,78,1
3371,2,2,26595,10,300,48,1
3372,4,3,11248,34,311,34,0
3373,5,4,17964,64,1956,58,0
3374,4,3,12368,73,80,11,0
3375,2,3,28523,65,1242,198,1
3376,2,3,3008,6,673,74,1
3377,4,2,31582,26,439,57,1
3378,4,3,15783,30,848,135,1
3379,3,1,25416,51,1737,17,0
3380,3,2,21525,67,1793,53,0
3381,2,1,5646,74,265,29,0
3382,2,1,30256,25,46,7,1
3383,3,4,31618,68,1194,179,1
3384,5,2,10516,58,1662,249,1
3385,3,3,21008,93,52,5,1
3386,4,3,6209,63,441,8,0
3387,3,2,15050,14,1888,37,1
3388,1,2,1245,94,934,149,1
3389,2,3,30240,37,251,37,0
3390,1,3,24703,67,1522,76,0
3391,3,1,24185,93,640,96,0
3392,3,2,12348,94,336,10,1
3393,2,3,3319,94,1980,118,1
3394,5,2,18494,32,1799,197,1
3395,3,2,22714,49,819,8,1
3396,4,1,25150,14,239,31,1
3397,2,3,16353,32,161,12,0
3398,2,3,5943,88,1053,31,0
3399,1,2,600,88,488,63,1
3400,4,3,2412,30,232,39,1
3401,2,2,17357,80,1735,277,0
3402,4,4,21465,27,1109,11,1
3403,5,2,24184,60,66,12,0
3404,2,1,8898,9,512,40,0
3405,4,2,22851,35,833,99,0
3406,2,1,9522,5,1942,252,1
3407,2,3,16872,45,1518,15,1
3408,2,1,20950,86,146,26,0
3409,4,3,28045,4,410,24,0
3410,4,1,2906,11,137,4,1
3411,1,3,26562,31,468,60,1
3412,3,2,13057,52,1381,69,1
3413,2,1,12157,49,498,79,1
3414,1,4,4015,63,775,31,1
3415,1,2,28694,36,475,80,1
3416,2,2,1492,25,1230,172,0
3417,4,4,3926,2,595,113,1
3418,2,3,14411,63,1310,248,1
3419,5,4,28139,63,721,72,1
3420,1,3,30507,60,1492,0,1
3421,5,3,23526,44,759,113,1
3422,5,2,29074,99,143,22,1
3423,2,3,733,85,1610,16,1
3424,5,2,11218,84,44,7,1
3425,2,3,7244,1,1379,68,0
3426,4,1,30648,7,1947,77,0
3427,5,2,561,78,446,44,1
3428,1,2,3812,83,337,10,0
3429,1,3,31832,10,1340,134,0
3430,3,3,10525,8,1950,273,1
3431,5,3,15412,4,1477,280,1
3432,1,2,30094,81,1845,295,1
3433,2,3,26140,62,1143,0,0
3434,5,4,952,47,1228,98,0
3435,1,3,20193,45,171,1,1
3436,3,1,8914,83,121,20,1
3437,4,3,1754,78,480,67,0
3438,2,3,16579,35,438,74,0
3439,2,1,11347,69,1993,39,1
3440,3,1,23040,80,604,24,1
3441,2,3,3927,24,1677,16,1
3442,3,3,25030,54,834,33,0
3443,1,1,502,37,1944,369,1
3444,4,2,10220,90,463,27,0
3445,1,2,9620,14,73,1,0
3446,1,2,18025,91,879,105,0
3447,5,1,6349,66,292,55,0
3448,4,2,492,43,1925,173,1
3449,5,2,14172,19,358,68,0
3450,4,3,16060,76,1612,209,0
3451,2,4,4561,85,1971,39,1
3452,4,4,26025,45,1597,143,1
3453,5,3,16405,27,1669,300,0
3454,1,2,7814,38,1414,141,0
3455,5,4,17864,68,1090,10,1
3456,5,3,14666,3,183,14,1
3457,2,4,26307,3,1490,89,0
3458,2,3,10348,24,1685,286,1
3459,1,4,11485,59,1344,201,1
3460,3,3,21661,78,343,54,1
3461,4,1,23062,68,1263,176,0
3462,4,3,12845,23,1588,47,0
3463,5,2,10900,66,188,31,1
3464,1,1,24212,74,1652,247,0
3465,5,3,31582,23,733,80,0
3466,2,1,27427,55,250,12,1
3467,4,3,12173,45,1420,255,0
3468,5,2,23272,6,1303,247,0
3469,5,4,22090,70,1754,105,0
3470,1,3,9652,16,1363,149,0
3471,1,1,2765,90,575,63,1
3472,2,1,13480,50,924,129,0
3473,2,3,17806,6,1458,218,0
3474,3,2,11683,27,1277,76,1
3475,3,2,24868,8,237,2,0
3476,3,1,15244,16,462,18,0
3477,1,2,13667,58,1506,240,0
3478,5,4,11707,66,1001,180,1
3479,4,4,23492,65,917,9,0
3480,2,3,26530,9,1004,130,1
3481,3,2,17382,17,495,84,0
3482,5,1,6288,43,1742,156,0
3483,4,2,16007,3,2000,280,1
3484,3,1,7523,11,1038,31,1
3485,2,3,15826,67,1842,18,0
3486,5,1,23816,96,20,0,0
3487,3,3,21958,56,1751,70,0
3488,4,2,12700,86,1872,299,1
3489,5,1,28042,0,200,34,1
3490,4,3,14001,37,733,102,1
3491,1,2,30650,65,1577,126,0
3492,3,3,30353,36,1522,15,0
3493,5,1,6159,4,1442,187,0
3494,4,1,14952,66,1395,13,0
3495,5,4,23993,51,600,96,0
3496,3,2,5559,60,843,25,1
3497,2,4,1828,91,1045,198,0
3498,3,1,18392,92,946,122,1
3499,3,2,17210,91,46,0,0
3500,3,2,28477,55,927,129,1
3501,3,3,14273,21,1577,157,0
3502,3,1,19957,94,1046,125,0
3503,1,1,8421,99,1688,0,1
3504,1,1,13481,23,1758,210,1
3505,2,2,8553,83,1449,115,0
3506,5,1,30779,18,839,0,0
3507,2,3,29604,22,565,56,1
3508,5,3,9512,73,296,44,1
3509,5,4,10213,18,601,24,0
3510,1,2,6786,3,1408,98,1
3511,3,2,29320,63,832,58,1
3512,5,3,11277,67,615,67,1
3513,3,4,30671,55,1983,19,0
3514,4,3,20660,70,1476,14,1
3515,1,4,25784,49,1612,225,1
3516,1,4,13341,30,1671,33,1
3517,2,4,23197,0,1501,105,0
3518,4,4,25832,24,1504,105,0
3519,4,3,6456,64,243,26,1
3520,1,1,24205,50,421,33,1
3521,5,3,27038,67,1774,141,1
3522,5,3,16863,90,1489,89,0
3523,4,2,23514,57,486,4,0
3524,4,4,14376,58,1988,298,0
3525,4,2,14491,59,1374,13,1
3526,1,2,19930,54,1055,179,0
3527,4,4,25810,43,1624,162,1
3528,1,2,23162,15,80,4,1
3529,5,3,8465,74,1389,41,1
3530,5,4,14141,30,1557,155,1
3531,2,4,25305,67,261,49,1
3532,5,3,8496,8,1943,233,1
3533,3,4,17634,72,1965,235,0
3534,3,2,16765,29,1619,178,0
3535,3,4,14550,36,1399,265,1
3536,1,1,16938,79,1832,219,0
3537,2,4,1599,99,133,18,0
3538,4,1,4354,40,677,108,0
3539,2,2,31434,44,97,14,1
3540,4,2,19932,67,920,138,1
3541,4,1,11920,95,1115,44,0
3542,4,2,20392,46,1766,0,1
3543,4,2,17761,73,1857,0,1
3544,4,1,21917,74,125,10,0
3545,2,2,20244,47,1938,329,0
3546,5,1,29432,78,1086,32,0
3547,5,1,7641,25,1255,25,0
3548,1,3,2331,14,280,44,0
3549,1,1,15117,49,1625,243,1
3550,5,2,17875,18,1835,311,0
3551,5,1,15356,23,1403,252,0
3552,1,3,4553,90,1087,130,0
3553,4,1,27934,80,713,28,1
3554,2,2,7407,26,1995,219,0
3555,5,1,26721,39,1789,89,1
3556,4,1,22185,83,767,53,0
3557,2,1,6611,60,787,110,1
3558,5,2,26447,61,878,79,0
3559,5,4,25908,96,1852,55,0
3560,2,4,3263,51,87,13,0
3561,2,2,26319,4,1570,78,0
3562,4,1,19451,27,511,81,1
3563,2,1,19727,42,70,2,0
3564,3,3,4421,98,784,70,1
3565,5,4,24239,83,680,0,1
3566,5,4,1701,38,1669,33,1
3567,1,2,11241,56,876,113,1
3568,4,1,7351,87,509,91,1
3569,2,3,9970,0,760,7,1
3570,2,3,20956,32,403,68,1
3571,4,2,3504,2,723,79,1
3572,3,4,15990,48,786,15,0
3573,2,4,8751,24,687,130,1
3574,1,3,27338,43,1638,262,1
3575,4,4,17905,2,133,9,1
3576,2,1,24679,10,1053,115,0
3577,5,3,29166,74,1397,265,0
3578,3,1,7266,60,1828,73,0
3579,5,2,12263,18,156,9,0
3580,2,2,17373,27,973,77,0
3581,1,3,25200,10,766,22,0
3582,1,2,14884,48,275,24,0
3583,1,3,25141,74,1877,150,0
3584,5,3,5031,55,1361,244,0
3585,2,2,6783,96,1514,227,1
3586,5,1,14250,99,1349,161,1
3587,1,1,1111,4,109,13,0
3588,3,4,16887,55,396,15,1
3589,1,1,23282,20,1447,72,1
3590,4,4,30948,56,935,0,0
3591,5,2,18904,64,237,18,1
3592,4,3,2508,48,1781,160,1
3593,3,2,23967,4,1588,238,1
3594,3,4,22173,46,531,42,0
3595,1,2,17884,5,1988,79,0
3596,5,2,12893,39,1579,284,0
3597,4,2,10588,89,1811,54,1
3598,1,2,21889,50,320,57,0
3599,1,2,22570,10,1176,47,0
3600,1,4,6871,75,332,19,0
3601,1,4,4854,72,423,16,1
3602,4,4,21957,65,1667,300,1
3603,3,4,10497,98,1784,107,1
3604,2,4,22823,71,1226,98,1
3605,4,1,25454,73,1633,195,1
3606,1,4,29067,8,524,15,0
3607,4,3,11038,31,670,127,1
3608,4,2,11619,41,699,111,1
3609,5,1,17577,29,641,64,0
3610,3,4,29207,55,1040,176,0
3611,4,2,3019,72,569,62,1
3612,4,1,26709,5,18,2,0
3613,3,1,27292,88,6,0,0
3614,4,2,6108,68,447,58,1
3615,3,1,14605,5,186,20,0
3616,1,3,24342,82,94,5,1
3617,3,2,22250,46,657,26,0
3618,1,2,19693,85,1456,14,1
3619,3,2,21897,78,234,39,1
3620,4,3,17422,5,1334,226,1
3621,2,2,4896,75,1022,194,0
3622,1,4,21291,0,206,32,0
3623,5,1,7348,84,1001,120,1
3624,4,3,15827,8,367,3,0
3625,5,2,1820,36,1360,190,0
3626,3,4,24161,97,191,9,1
3627,4,1,14844,80,2,0,0
3628,1,2,20401,59,1836,0,0
3629,1,3,25372,62,1484,133,0
3630,4,3,29607,8,385,19,1
3631,5,1,23465,63,552,27,1
3632,1,2,11314,57,545,0,0
3633,4,3,3502,25,580,40,0
3634,4,4,21311,54,1249,174,0
3635,2,4,19666,45,1096,186,1
3636,5,3,9879,31,1998,259,1
3637,2,4,12506,95,236,42,1
3638,5,4,24254,26,82,4,0
3639,4,3,19135,42,677,115,0
3640,3,2,11339,5,32,5,0
3641,2,3,11047,98,1612,257,1
3642,3,1,30218,81,1821,200,0
3643,3,2,199,50,1015,142,1
3644,5,4,10769,66,1258,50,1
3645,1,4,21618,83,463,32,0
3646,5,2,17370,64,1508,15,0
3647,4,2,19137,1,718,7,0
3648,1,2,23346,90,1510,15,1
3649,2,4,25365,67,224,35,0
3650,5,1,21846,44,1510,241,1
3651,4,1,26257,79,1286,128,0
3652,3,3,24360,42,725,36,1
3653,3,3,5871,44,1585,190,0
3654,5,4,22759,37,872,165,0
3655,2,1,21039,40,1743,69,0
3656,2,2,17768,96,527,100,1
3657,5,1,26297,55,270,40,0
3658,4,1,28728,50,67,0,1
3659,3,2,22935,44,616,98,1
3660,5,3,29524,47,1726,258,0
3661,4,1,543,40,378,18,1
3662,2,1,14154,70,1567,62,1
3663,4,2,30449,97,809,129,0
3664,3,1,25297,62,113,0,0
3665,1,4,1723,82,1408,154,1
3666,5,1,4818,44,281,5,1
3667,1,3,15448,26,1253,175,0
3668,4,2,22590,30,1061,42,1
3669,4,3,25277,39,269,37,0
3670,5,2,1555,14,1224,232,1
3671,2,2,7885,37,1900,0,1
3672,4,3,19948,86,1339,26,1
3673,2,2,5911,50,218,37,1
3674,1,2,30032,72,824,123,0
3675,2,1,179,35,930,27,1
3676,2,1,18268,77,1498,224,1
3677,1,1,21007,70,1781,320,1
3678,4,3,28062,32,1626,146,1
3679,1,2,22683,97,258,30,0
3680,3,4,25637,56,852,34,1
3681,4,3,1007,65,247,32,1
3682,1,3,5519,29,201,22,0
3683,2,2,22535,36,1478,236,1
3684,2,3,2245,86,1715,171,1
3685,4,3,9939,64,510,30,0
3686,5,3,9185,65,172,12,0
3687,3,4,29780,55,909,27,1
3688,4,4,21481,81,771,46,1
3689,4,3,17671,99,887,35,0
3690,2,4,16466,91,998,29,0
3691,2,3,21476,55,122,20,1
3692,4,1,15486,77,962,38,0
3693,1,4,6311,22,66,8,1
3694,4,3,27141,98,1844,276,1
3695,3,3,12065,44,1049,104,1
3696,4,2,3437,28,1831,0,1
3697,5,1,22353,79,151,16,0
3698,5,4,3956,68,1470,58,0
3699,3,4,3598,14,165,8,1
3700,4,3,22150,90,1201,48,1
3701,1,2,4554,27,1814,199,0
3702,5,1,10147,26,668,60,0
3703,2,1,10550,63,285,42,1
3704,5,3,11796,35,691,62,0
3705,2,1,1963,8,1958,78,1
3706,3,1,25574,88,1511,105,0
3707,5,4,27624,17,1053,52,0
3708,3,2,16728,91,628,12,1
3709,3,1,1304,95,1892,302,0
3710,3,3,29609,22,1860,148,1
3711,3,4,4167,76,705,84,1
3712,5,2,10421,35,438,65,0
3713,3,1,10344,4,122,6,1
3714,1,3,7579,12,605,72,0
3715,1,1,15412,43,1373,233,1
3716,5,2,670,45,283,14,0
3717,1,3,12880,70,997,19,0
3718,3,4,6472,33,33,1,0
3719,3,3,2820,16,1194,0,0
3720,4,1,8794,96,765,84,0
3721,2,1,23064,98,251,5,1
3722,3,3,26466,1,937,37,0
3723,5,4,23913,15,212,8,1
3724,1,2,27048,63,727,36,1
3725,2,2,10058,54,5,0,0
3726,1,3,12013,49,366,7,0
3727,5,1,14634,99,1009,151,1
3728,4,2,17046,23,1303,13,1
3729,5,1,13875,78,780,140,0
3730,1,1,18026,95,1562,62,1
3731,5,3,14296,12,1132,33,0
3732,2,3,1275,5,1647,16,0
3733,5,4,18204,64,1390,125,1
3734,3,3,19308,13,771,84,0
3735,1,2,12867,15,1309,143,1
3736,5,3,5608,6,1906,304,1
3737,2,2,22395,21,967,154,1
3738,5,4,17966,27,1414,14,1
3739,2,2,23831,99,1725,207,0
3740,1,1,3302,73,869,86,0
3741,2,3,26874,69,1353,162,0
3742,2,3,18646,20,1507,195,0
3743,3,3,8387,92,1235,172,1
3744,3,4,20100,26,651,65,0
3745,3,2,12483,68,1497,89,0
3746,1,3,29535,88,286,51,1
3747,5,1,3151,13,1434,258,0
3748,2,4,3797,84,1223,73,0
3749,2,1,21581,23,74,0,1
3750,3,1,16439,15,478,62,1
3751,1,4,1192,12,1975,19,1
3752,5,3,21336,46,182,1,1
3753,4,1,885,15,1443,115,0
3754,4,1,19432,38,1207,205,1
3755,4,1,13193,47,1934,290,0
3756,5,3,13847,41,1723,155,1
3757,1,3,7846,69,767,107,1
3758,4,2,11882,77,1663,66,1
3759,5,3,4394,90,1220,85,0
3760,4,1,30880,21,626,31,1
3761,4,3,13794,83,1172,23,1
3762,5,2,23594,13,1572,62,1
3763,5,3,20087,72,1284,25,0
3764,5,2,20345,93,1886,245,0
3765,4,3,2085,51,1902,76,1
3766,1,2,12248,18,1616,0,0
3767,4,1,5614,74,1265,139,0
3768,2,4,5863,37,260,10,1
3769,4,3,29833,30,1072,0,1
3770,3,1,17083,0,1977,39,1
3771,3,4,16304,89,1877,244,0
3772,3,3,12773,84,361,14,1
3773,3,3,18451,5,533,101,0
3774,5,4,4982,22,1303,221,0
3775,3,4,9395,59,1510,105,1
3776,2,3,29934,75,1864,130,1
3777,3,3,16145,91,1106,22,0
3778,3,1,3252,61,275,22,1
3779,1,3,20761,74,1846,92,0
3780,4,4,22315,70,825,57,1
3781,3,2,9620,27,47,5,0
3782,5,3,16421,53,1811,162,1
3783,4,2,23855,20,881,61,1
3784,4,2,19820,54,1750,315,1
3785,5,3,3602,16,210,2,0
3786,3,4,13071,77,434,21,0
3787,1,1,3743,6,974,107,0
3788,4,2,17788,62,1940,155,1
3789,5,1,24742,29,1666,133,1
3790,3,4,8816,14,1482,44,1
3791,5,4,24495,58,574,57,0
3792,5,3,4215,60,1761,246,1
3793,2,4,22525,86,1969,295,1
3794,1,3,23672,96,1463,175,1
3795,5,2,29309,85,1787,214,0
3796,5,4,1075,67,316,31,1
3797,2,2,26905,92,571,45,0
3798,3,4,5413,0,815,97,0
3799,5,2,11257,41,1460,146,0
3800,3,2,2897,22,948,104,1
3801,4,4,23106,40,1251,112,0
3802,3,4,630,3,737,95,0
3803,4,2,8257,61,1093,153,1
3804,2,2,30477,46,1451,275,0
3805,5,1,20398,59,667,0,0
3806,5,2,7999,53,143,20,0
3807,3,3,27623,17,922,64,1
3808,2,3,23561,17,1230,36,1
3809,1,2,30962,41,510,40,0
3810,3,2,64,87,578,92,1
3811,1,3,11094,72,1870,37,1
3812,2,3,26902,64,104,14,1
3813,5,2,10105,3,1288,77,0
3814,3,2,16014,85,319,51,1
3815,2,4,12253,42,33,1,1
3816,5,2,2599,67,1774,124,0
3817,5,3,30387,91,1584,31,1
3818,5,3,249,23,76,2,1
3819,1,3,28785,95,81,9,0
3820,2,4,981,77,350,17,0
3821,2,4,9595,46,514,92,1
3822,1,1,9508,39,93,6,0
3823,5,1,8722,97,193,19,0
3824,5,3,28767,22,1097,32,1
3825,3,2,28492,42,166,21,0
3826,5,3,4069,40,745,37,0
3827,5,2,26221,42,873,8,1
3828,4,2,12638,98,1469,279,1
3829,4,3,4092,50,144,0,0
3830,1,4,1829,1,1005,90,1
3831,4,3,24738,29,81,12,0
3832,1,4,31402,66,771,84,0
