item_category,item_condition,item_available_timer,distance,n_views,n_likes,item_available
2,1,5,11686,996,149,1
5,2,75,18557,1667,116,0
3,4,75,1763,158,9,0
3,2,67,28734,923,0,0
2,2,94,11037,621,31,0
2,3,35,31694,624,118,1
2,3,14,8820,1989,278,0
1,1,56,13776,750,22,0
5,4,94,8970,1881,37,0
3,3,35,17232,1686,236,0
1,2,32,16396,1474,265,0
2,1,24,19410,1172,11,0
2,4,95,27487,1238,185,0
1,1,79,21700,162,25,1
2,2,2,8986,558,55,0
4,3,77,14385,109,3,0
5,2,27,13379,995,169,1
3,4,74,19620,4,0,0
2,3,3,18258,1361,54,1
5,1,12,15499,1027,164,1
2,3,46,21985,1252,150,0
4,1,31,11796,1146,126,1
3,1,93,17741,616,30,0
5,3,49,19469,1846,295,0
4,3,99,957,1292,167,1
2,3,1,30064,1563,31,1
4,3,36,26799,375,45,1
4,4,47,19990,170,32,1
5,3,44,5541,1600,32,0
1,1,32,25954,1484,222,0
1,1,24,18032,1614,306,0
1,4,82,15269,81,14,1
5,2,68,31302,285,0,1
4,1,30,21299,1467,278,1
4,4,51,21737,1395,13,1
1,1,99,10358,1685,219,1
3,4,37,26063,37,6,1
4,2,75,7644,620,31,1
4,1,33,26101,1764,35,0
5,1,90,17337,150,0,1
1,3,93,3731,35,2,0
4,1,44,30517,647,122,1
4,2,48,18225,1167,0,0
5,3,15,18927,1953,39,0
4,1,38,20875,852,59,0
2,4,40,3952,557,89,1
4,2,61,25214,476,19,1
1,2,37,15442,1313,105,1
2,1,94,5654,344,51,0
5,1,45,13529,859,34,1
3,3,14,6972,1223,61,0
2,4,90,27321,11,0,1
5,4,86,5554,1807,90,0
3,2,97,18990,1239,136,1
1,4,9,25693,1275,51,0
5,1,11,5127,610,79,1
3,2,40,21348,107,10,0
4,3,91,21454,1317,39,1
5,3,30,7727,378,52,0
1,4,6,2952,340,40,1
4,4,69,31231,1178,200,0
3,3,62,12691,195,25,0
4,2,35,9518,1764,299,1
3,3,69,22680,1308,222,1
3,1,96,16274,1632,244,1
2,1,25,12384,620,68,1
5,4,7,12693,536,37,0
2,3,49,12626,965,38,0
5,4,26,19637,1253,137,1
4,2,45,29466,1141,68,1
2,3,23,23032,550,49,1
1,2,51,11237,966,135,1
5,4,19,19849,1188,142,1
5,3,37,27802,1706,221,1
2,2,45,5126,1411,42,1
3,3,52,16606,243,7,1
1,2,21,29400,605,42,1
5,1,81,29403,716,136,1
4,3,59,6559,1619,80,0
2,3,63,15837,1267,76,0
4,3,91,11473,1609,0,1
1,4,28,6280,730,14,1
5,1,78,5738,521,62,0
3,1,27,22244,1520,258,1
1,2,13,22867,1297,51,0
1,4,22,20357,274,13,1
5,2,77,29958,1515,75,1
3,3,50,398,1441,273,0
1,2,63,12651,1876,37,0
4,4,66,15480,1772,301,0
4,2,36,7272,1163,186,0
1,1,41,14031,1099,109,0
1,2,68,308,49,7,1
4,2,94,3468,363,58,0
4,4,77,18920,899,143,0
3,4,58,30270,997,99,0
5,1,61,11967,1925,269,1
2,1,27,30461,97,10,0
1,4,69,21325,1638,16,0
3,2,86,18764,151,19,0
1,2,61,12959,908,145,1
3,4,69,20405,1454,43,0
5,4,31,26800,710,7,1
1,2,32,14891,741,51,0
5,1,70,16613,1648,115,1
1,2,30,14908,459,36,1
3,2,94,24809,1334,200,1
3,2,43,16329,1693,270,1
5,1,57,16670,747,14,0
4,3,99,23875,291,37,0
1,3,84,52,1650,231,1
1,4,38,3460,368,22,1
4,2,22,29489,1489,193,0
3,4,98,5576,12,2,0
2,4,87,24822,728,29,0
5,3,32,28219,166,26,1
5,2,36,30748,469,46,1
4,1,62,31077,1786,303,0
2,2,34,4154,1119,67,0
1,1,65,18355,1739,208,1
4,4,58,28006,1616,242,1
4,1,28,19501,1910,286,1
3,3,74,3603,1740,156,1
2,3,7,15994,243,19,1
5,2,60,24594,1238,222,1
4,1,47,11580,554,88,0
4,2,62,20901,1292,90,1
5,4,40,5076,291,8,1
2,4,34,77,385,23,0
4,3,72,23747,718,71,1
4,2,35,19443,946,94,0
2,1,76,28436,1579,189,1
4,3,73,957,868,147,1
5,4,72,13409,1964,353,0
1,4,41,6623,1370,150,1
1,2,38,11970,907,163,0
1,4,88,13628,1870,243,1
5,4,27,24195,963,134,0
4,1,31,15745,448,0,0
5,4,71,20899,96,2,0
2,4,6,11562,1153,11,1
3,2,83,28791,1379,13,1
2,1,82,24989,1517,0,1
4,2,89,6731,1412,183,1
3,1,84,1520,1316,13,0
1,3,24,8692,804,96,1
1,1,0,7294,1687,320,1
5,3,73,27003,645,103,0
2,3,90,1537,802,40,0
1,1,52,13046,1406,42,1
4,4,87,19285,615,12,0
3,3,72,14933,1061,10,1
3,3,37,28008,1472,264,0
1,2,68,29942,226,15,0
4,1,3,5196,569,96,0
1,4,92,2534,391,11,0
4,2,92,28843,126,10,1
5,4,48,30466,528,52,0
4,1,39,24263,974,19,0
3,3,73,30952,1609,193,0
5,3,39,18069,59,8,1
1,4,32,17708,1241,124,0
3,1,68,24364,1454,14,0
2,4,57,16995,97,3,1
5,4,35,27730,556,16,0
4,4,24,25430,515,66,1
2,4,8,29327,1385,138,0
5,1,73,16480,861,163,0
3,1,89,23032,1035,144,1
5,2,20,8266,1953,351,1
2,2,11,20667,450,0,0
1,4,81,15498,947,66,1
1,3,81,28770,1144,217,0
2,3,78,9637,1261,138,0
4,2,87,12603,1796,89,0
1,3,43,29586,399,59,0
5,4,72,19871,652,58,0
5,2,52,19694,749,29,0
1,4,50,21822,419,37,1
3,4,56,10517,1600,176,0
5,3,44,3356,1799,17,0
3,2,55,21161,1450,0,1
4,4,1,13714,1749,69,1
2,4,18,31170,527,26,1
1,2,33,27194,83,1,0
4,1,88,17826,1849,129,1
2,1,48,5663,1690,321,1
5,3,20,23076,636,38,0
2,2,21,7780,860,111,0
5,2,19,12603,1459,175,0
3,3,11,14512,1903,228,1
3,1,90,22915,1586,301,1
3,3,34,2709,897,125,0
4,4,69,6459,1491,283,1
2,3,27,17241,1570,157,1
5,3,48,9936,1388,222,1
1,4,92,12098,345,55,0
5,3,15,10752,1565,156,1
1,1,43,2307,1344,107,0
4,1,67,3886,898,143,1
1,3,10,24151,555,61,0
3,4,55,2493,618,67,0
2,2,40,11871,1561,202,0
2,4,48,4151,1972,295,0
5,1,80,23845,1181,82,1
1,3,18,31699,1022,20,0
4,2,92,4011,971,19,0
5,4,75,4872,229,32,1
3,3,54,12333,228,25,0
3,1,35,786,1471,147,1
5,4,83,26017,434,43,1
2,2,78,12122,649,64,1
1,3,49,11701,877,61,1
4,3,26,4944,254,10,0
2,3,27,201,320,9,0
4,1,9,22769,925,18,1
1,2,63,22518,382,30,0
1,4,23,23175,1494,253,0
4,3,69,18271,268,2,0
2,2,36,8333,1960,117,1
3,2,73,17232,1956,254,1
5,1,25,15097,1568,141,1
3,3,61,24203,671,93,0
5,1,86,9492,1280,115,0
5,3,91,15262,239,21,1
2,1,10,2968,443,35,1
5,1,32,12759,1704,255,1
3,3,65,23170,1291,64,0
1,1,66,24188,713,92,1
1,4,47,26556,1735,242,0
1,3,53,9066,1868,261,0
5,1,82,31376,1372,13,1
2,1,87,18143,771,30,0
5,1,42,16119,925,148,1
4,1,34,8934,1620,129,0
3,3,49,30183,1854,111,1
5,4,15,15976,714,35,0
3,2,82,21204,1100,0,1
2,1,47,12689,743,7,1
2,3,35,14252,185,12,0
4,4,27,26024,1207,229,1
1,3,52,3091,1588,142,1
2,2,82,6505,189,11,1
2,4,55,22186,1678,16,0
3,2,77,18192,710,56,1
3,3,25,22673,442,79,0
4,2,57,30318,1707,170,1
3,1,40,8897,879,8,1
2,1,64,20611,779,77,1
5,4,54,18135,1574,15,1
1,2,20,16394,1342,147,1
2,3,86,21103,1526,183,1
1,3,5,10275,1557,186,0
2,3,13,1668,38,6,0
1,3,64,2307,723,101,0
3,4,87,8262,1320,26,1
2,1,75,21330,1041,187,0
2,2,84,31322,1108,66,1
4,1,0,5690,1159,115,0
2,4,13,28756,1451,116,1
3,3,40,13659,359,7,1
4,2,38,17227,168,10,1
3,3,61,26002,746,59,0
2,4,34,31581,469,32,1
2,4,87,30502,252,20,1
4,4,98,20571,899,125,1
3,3,95,12091,1015,131,1
3,3,66,4538,672,87,1
2,2,88,5663,470,18,0
5,3,53,17479,40,1,0
4,1,19,4045,1278,230,1
4,4,38,10677,1387,166,1
2,1,21,21432,1348,80,0
2,3,69,28132,1452,159,0
4,3,7,18353,659,105,1
5,3,35,27799,1056,200,1
1,3,14,25105,1805,306,0
4,3,42,11986,721,136,0
5,3,70,13879,1369,232,1
2,1,57,22195,1378,55,1
2,3,83,25588,155,9,1
5,2,76,5659,482,33,0
5,1,12,8508,1479,29,0
5,2,61,11701,560,22,0
5,4,76,5857,1882,56,0
5,2,64,17304,51,9,0
5,3,0,10895,1694,203,1
5,1,12,26988,351,10,1
4,1,34,825,76,6,0
1,4,85,7684,1684,134,0
1,1,55,15638,4,0,0
3,2,64,11483,422,46,1
4,4,93,22229,1173,129,0
5,2,56,8565,1173,175,1
4,1,97,19082,221,13,0
1,1,3,17944,1605,240,1
1,2,43,15139,686,96,0
4,2,74,25910,963,48,1
4,2,46,28706,444,44,0
5,4,8,7187,231,6,1
1,1,18,462,1194,83,0
1,4,44,12948,1278,102,1
4,1,51,12827,960,96,1
3,4,28,26981,1911,343,0
4,2,89,30615,1037,134,1
2,4,45,7671,1747,209,0
2,2,81,7841,1878,93,1
5,2,36,9879,357,67,1
1,3,78,16351,699,90,0
3,4,57,25210,126,7,1
4,2,73,23741,1054,200,1
4,3,28,19405,1464,234,0
1,3,17,14471,1857,241,1
5,4,73,8761,1263,151,0
5,2,55,28689,1232,73,0
5,3,90,23731,1860,111,1
2,4,55,6981,27,1,0
2,3,26,26683,1017,183,1
3,2,46,160,350,35,0
5,2,23,11244,1052,147,1
3,3,28,20634,332,43,1
1,3,18,19611,1893,151,0
4,4,11,29684,786,7,0
5,3,88,15255,58,0,1
3,1,56,22639,1415,84,1
1,4,6,1905,318,38,1
3,3,9,26147,1291,245,1
2,3,77,28155,1923,269,0
4,2,47,11466,1274,89,1
2,2,50,15003,1810,90,1
4,2,50,29569,709,7,1
2,4,28,30335,1497,179,0
2,1,23,5656,1598,127,0
4,3,40,10921,1867,224,1
1,3,55,27090,691,124,1
4,1,77,15013,479,0,0
2,2,16,9769,1092,120,0
1,3,15,18346,1092,87,1
4,1,32,27810,1230,61,0
3,1,41,6765,112,12,0
5,4,52,29885,1827,54,0
1,1,86,23665,974,58,1
3,1,18,29877,1599,127,0
4,2,56,24183,1154,138,0
1,3,31,1735,1311,78,0
4,3,2,30208,1774,266,0
2,2,76,29920,978,48,0
5,2,25,28575,52,4,0
5,4,49,25726,1668,66,0
1,2,0,9361,1097,98,0
5,3,42,5882,713,35,1
2,2,75,18337,1778,124,0
5,4,33,6925,1024,184,0
4,1,23,3481,1586,237,1
5,1,87,16170,811,64,0
4,3,9,11630,489,9,1
2,4,43,29055,1931,57,1
4,3,3,30221,1021,112,0
5,3,18,27729,556,105,1
2,1,29,17531,917,36,0
4,3,83,28712,280,30,0
1,1,72,20449,1609,80,1
2,1,98,25027,138,0,0
4,3,92,21968,1090,207,0
4,4,18,25059,329,3,1
1,3,13,20349,1072,42,0
1,3,81,6526,904,72,0
3,3,60,19176,700,49,0
4,2,99,4593,1004,0,1
5,2,91,2955,507,96,0
2,4,24,9152,1357,244,1
2,3,1,1693,1722,206,1
1,2,63,24509,868,78,0
4,2,80,21878,488,63,1
3,3,28,26092,325,19,0
2,2,86,218,1043,0,0
4,3,32,28853,931,158,0
3,4,87,24709,1681,285,1
4,3,27,21619,1096,120,1
2,3,38,26766,617,80,0
2,4,10,14779,898,53,0
5,1,92,1986,1080,140,1
5,4,71,14513,749,142,0
4,2,24,24729,1073,0,0
1,1,92,28074,1587,47,0
1,2,51,5351,39,7,0
5,4,23,4854,1637,16,1
2,3,28,6142,930,65,0
5,4,51,14727,1976,276,0
3,1,15,31854,1966,39,0
3,2,77,23649,82,0,1
5,2,0,995,5,0,0
1,2,34,14514,807,104,1
5,4,37,22156,1580,158,1
4,2,92,9458,1026,102,0
5,3,77,3363,1396,195,0
4,3,67,16737,823,131,1
5,1,84,25660,1910,57,1
4,4,45,18395,245,29,1
3,4,50,30223,513,30,0
2,3,88,24303,962,144,0
3,4,63,19401,1905,19,1
3,4,47,18545,1818,90,0
5,2,73,20806,82,1,0
2,2,94,22711,823,32,0
2,1,27,3973,491,63,1
3,1,54,13776,1699,220,1
3,2,50,22771,1277,204,0
3,3,42,4697,881,52,0
1,2,29,2295,225,11,0
1,1,85,7708,1029,30,0
2,2,76,3190,1327,252,0
5,2,46,13294,1623,113,1
2,3,4,1713,1591,238,1
1,3,77,760,1595,255,0
1,2,33,13851,499,0,1
3,4,35,23931,3,0,0
1,3,64,23915,862,25,1
3,1,95,22898,224,29,1
5,3,95,22694,1880,75,1
1,2,13,23815,96,5,1
3,3,81,13729,469,56,1
4,4,68,2822,738,140,0
3,2,84,8237,26,4,0
5,4,20,13846,1400,196,1
4,3,10,7176,1892,56,1
3,1,80,4681,1164,209,0
5,4,11,30945,963,38,0
4,1,62,12903,1299,181,0
4,3,84,19087,1808,90,0
4,2,81,24475,331,43,0
5,3,20,12313,1327,225,1
3,1,71,7254,271,0,1
1,2,5,20941,438,8,0
2,4,23,13623,1050,136,0
5,1,56,11075,400,36,0
1,3,39,10213,1128,124,1
2,4,62,25646,1974,157,0
5,3,11,31503,966,125,0
1,4,98,30177,68,2,1
1,3,46,24244,299,47,1
3,1,47,30528,1873,149,1
3,2,45,8673,192,30,1
4,4,46,8665,893,62,1
5,2,24,23120,1228,233,0
1,1,72,13081,1127,45,0
4,4,78,28099,697,0,1
3,2,0,25391,1424,227,1
5,4,76,14947,1836,238,0
1,1,59,5085,578,11,1
2,1,68,10495,169,20,0
3,1,88,15470,557,16,1
2,2,38,1678,1084,151,0
1,1,30,24313,931,37,1
1,2,2,24299,880,123,0
3,4,15,15032,1742,34,0
5,3,5,13407,1681,168,0
2,3,98,14991,757,113,0
2,2,30,22882,1236,123,1
4,1,42,25786,23,0,1
2,1,22,17468,449,85,0
1,3,10,9821,305,30,0
5,4,77,3373,1275,38,1
4,1,44,21255,791,55,0
5,4,24,28644,92,11,0
2,4,8,19865,794,127,1
4,3,35,26160,1427,99,1
3,4,65,13136,699,104,0
1,4,70,30190,215,12,1
3,2,99,14203,1261,100,0
1,2,40,3338,1500,270,1
4,4,54,22938,1631,179,0
2,3,38,11854,1730,190,0
4,4,91,3858,1791,89,1
1,3,25,13755,1810,126,1
3,4,68,29195,1635,245,1
5,1,31,19054,1740,156,0
4,4,29,7124,325,61,1
1,1,0,30527,23,0,1
2,2,77,30745,1759,123,0
4,4,57,20880,467,23,1
5,2,0,7811,1454,0,0
5,4,59,24349,275,8,1
1,1,55,8340,1656,298,1
5,1,78,13652,1513,105,1
5,4,55,5616,1994,139,0
2,3,42,20248,1501,135,0
1,4,43,16511,39,3,1
1,1,44,26726,1888,37,1
5,2,30,1467,247,41,0
1,1,54,31084,1284,0,1
5,4,99,29514,1952,273,1
5,4,77,30723,1777,142,0
1,3,21,530,696,0,0
2,2,59,19149,1869,149,1
4,2,80,2974,860,154,1
5,3,1,18785,110,8,0
5,2,9,9733,1072,182,1
4,3,75,15504,233,44,0
5,2,92,15293,553,60,1
5,1,50,11756,1688,219,0
3,3,40,3233,600,72,1
5,4,86,15538,1677,184,0
3,1,93,22742,747,22,0
1,1,64,28229,666,99,1
1,1,94,28103,1100,33,1
4,1,77,17701,268,34,0
5,2,37,5117,645,0,1
5,2,59,8936,1704,238,1
3,3,54,5544,312,12,1
3,2,48,3001,843,101,0
5,3,16,8764,1663,149,0
3,1,15,4023,1579,157,0
5,1,89,11597,471,0,0
5,2,4,14315,830,99,0
2,2,70,10403,1629,65,1
3,4,24,21455,139,16,0
4,2,50,27249,1722,172,1
4,1,93,7227,1072,182,1
4,3,23,5755,923,83,0
5,3,45,5551,585,76,0
3,3,12,10732,513,82,1
3,1,58,9423,514,10,1
3,4,92,15978,703,119,1
1,2,71,17639,880,35,0
3,2,49,27440,653,84,0
4,1,99,23426,903,27,1
2,3,14,24016,739,44,1
3,2,65,16033,585,46,1
5,4,21,11169,1640,49,0
2,1,74,730,57,2,1
3,4,25,4857,964,154,0
1,4,7,22068,1717,206,0
4,4,33,20939,763,137,0
5,1,11,29397,118,11,1
2,4,15,17485,648,0,1
5,1,93,19978,488,68,1
4,3,74,26885,122,12,0
1,3,85,2698,1015,30,0
5,1,37,4685,1357,162,1
3,1,82,6084,602,48,0
4,2,71,25234,1347,175,0
5,4,19,20959,197,33,0
2,3,97,26130,1131,67,0
4,3,67,2737,1429,185,0
4,2,65,20683,1213,133,1
2,1,36,27821,56,5,0
5,4,77,9324,1865,37,1
3,1,67,10600,1705,68,0
4,3,27,660,1073,193,1
4,1,83,5253,1765,52,0
2,2,60,20944,703,35,0
2,4,93,26172,115,6,0
1,4,22,6577,73,0,1
2,2,77,24087,736,117,1
4,2,59,27349,61,1,1
2,1,7,19771,1178,212,0
4,2,54,27721,773,77,0
3,1,52,28184,11,0,1
1,1,36,4346,1273,12,1
4,3,91,4015,543,16,0
5,1,93,30327,210,18,0
3,1,47,30385,86,15,1
2,4,21,20753,691,27,0
4,2,64,30043,1083,162,1
4,4,38,8082,1738,260,0
1,4,82,30973,755,45,0
3,2,51,7333,1671,284,1
4,4,91,2525,641,96,1
5,4,44,24626,1371,13,0
1,4,91,11896,1468,234,0
2,2,38,31711,1468,278,0
4,4,84,20682,413,8,0
4,2,96,1183,1167,23,1
2,1,47,22228,1462,131,1
1,1,40,19523,96,10,0
1,1,75,24795,467,88,0
3,3,6,30748,184,33,0
4,3,79,18870,560,100,1
4,4,83,179,484,29,1
3,2,93,22175,968,174,1
1,4,21,8173,409,4,0
4,3,21,13122,1029,154,0
2,3,53,14371,1099,186,0
1,4,46,17499,662,99,1
2,1,17,15869,12,1,1
1,4,34,13614,919,137,1
1,1,95,6048,457,82,1
2,4,34,31805,322,3,1
5,3,22,8634,947,123,1
5,4,36,25499,1587,95,0
2,1,46,11145,621,68,0
1,4,38,18799,1827,164,1
4,2,82,19284,611,67,1
4,1,63,24052,38,1,1
1,4,91,18622,904,54,1
1,1,74,10358,536,75,0
3,1,51,14023,921,101,0
4,4,99,8265,1851,0,1
3,2,5,15465,1295,77,1
4,2,37,8398,1872,187,1
5,1,10,11660,775,131,0
2,1,17,26196,414,66,0
4,2,36,17461,388,69,0
4,4,25,21213,23,2,1
3,3,69,16015,88,5,1
5,1,63,22630,273,19,0
5,3,2,3681,512,25,1
3,1,54,27965,808,145,1
2,4,29,26058,693,62,0
2,3,35,27073,1304,91,0
3,4,21,12242,1865,261,1
1,3,84,25291,887,53,1
3,2,86,21983,83,11,0
4,4,71,28063,1779,266,1
5,3,39,2386,1529,91,0
2,2,26,8941,1985,39,0
3,4,24,24427,186,0,1
1,2,89,18570,1028,92,1
5,1,41,13591,1929,231,0
5,3,45,16634,1821,0,0
5,1,67,31157,130,23,0
3,1,29,27519,971,0,0
1,3,16,4825,1689,304,0
4,3,88,23376,13,0,0
1,2,9,13807,1945,330,0
1,3,61,21394,1464,0,1
2,2,74,26691,1441,244,0
5,2,76,13866,615,104,0
1,3,71,24597,1461,14,0
5,1,93,23377,157,6,1
4,1,47,15110,1263,113,1
3,3,58,13659,1893,113,0
1,2,50,27084,1661,166,0
1,2,26,1414,600,108,0
3,4,52,27823,1991,358,1
3,2,85,14548,1275,89,1
3,4,89,26254,1529,122,1
2,3,4,3548,407,28,0
2,2,48,25143,1149,218,0
3,4,69,31642,455,77,1
3,2,41,20082,597,5,1
3,2,71,21953,464,74,1
2,2,69,29732,157,14,1
3,1,42,25635,837,133,1
5,3,41,21737,1504,30,0
2,2,18,30915,338,40,1
2,1,71,15248,1980,19,1
1,3,29,2850,1962,98,0
4,3,13,20106,1859,74,0
3,4,7,10909,1171,93,0
4,4,2,18804,599,23,0
3,1,90,9224,1513,75,1
2,2,45,21015,136,25,0
5,3,48,30748,1788,107,0
1,4,16,5768,1949,214,1
5,3,98,19252,1681,134,0
3,1,99,18849,1840,73,1
1,3,15,3219,1109,110,0
1,4,6,20841,645,77,1
1,4,15,23325,1251,87,1
2,4,23,2735,1659,49,0
1,3,40,10742,413,53,0
4,4,59,23420,8,0,0
3,4,21,20736,1438,14,1
2,2,26,23056,1895,75,0
5,1,93,20592,335,43,1
5,1,66,967,503,75,0
2,2,88,1956,1062,63,1
2,3,26,9583,1493,29,1
2,3,59,14675,1898,113,0
5,2,51,13826,1590,238,0
5,2,66,11971,594,0,1
4,2,1,13837,282,25,1
3,4,32,14982,1382,234,0
1,1,21,19692,1853,148,1
3,1,97,184,819,114,0
5,1,48,11900,261,28,1
3,4,61,8331,754,113,0
5,4,7,14785,986,118,0
1,4,11,29628,236,21,0
1,3,76,498,287,45,0
2,2,91,10085,1038,186,0
2,1,49,4691,531,53,0
4,3,60,26496,1597,287,1
4,4,28,15634,149,13,0
5,2,45,26815,391,58,1
5,4,76,7564,429,17,0
1,2,59,21243,457,82,0
4,4,87,29537,810,0,0
1,2,36,23839,37,4,1
3,2,19,31699,1971,236,1
5,4,84,20308,1009,10,0
3,1,26,9421,1637,294,0
4,2,29,23879,1833,146,0
2,1,40,20377,464,13,1
5,1,46,25130,1783,196,1
4,2,90,7844,1210,36,1
1,1,13,9908,933,167,1
5,2,31,17428,51,5,0
2,1,92,28719,1060,190,1
5,2,37,12891,1701,85,1
4,3,34,10524,1183,0,1
1,1,21,6503,448,22,1
5,2,40,12623,1708,239,1
1,3,90,3038,190,1,1
3,2,56,18664,1009,100,0
4,2,9,22121,1113,0,1
3,2,60,8097,1188,0,0
2,3,23,31995,1938,58,1
1,3,7,20954,1377,13,1
1,3,77,27069,1252,112,1
4,3,48,28461,76,12,0
1,2,81,27432,122,18,1
3,2,71,27701,1598,159,0
1,1,14,27547,1059,95,0
5,1,13,1975,23,1,1
1,2,80,6122,1945,350,1
3,1,3,1414,338,3,0
2,2,18,2448,358,10,1
4,1,97,2134,1552,15,1
3,2,28,25991,1673,184,1
5,4,66,30547,687,41,0
1,4,74,9837,1317,171,1
1,4,49,25953,954,85,0
2,4,32,26654,1828,91,1
2,3,36,25933,1323,66,1
1,2,23,20827,1397,0,0
2,3,44,6511,1997,159,0
4,4,40,28629,772,77,0
2,1,97,24415,1059,201,1
4,1,88,20427,110,18,0
2,3,32,21892,1611,193,1
2,4,85,25501,1764,211,0
2,1,17,810,576,5,0
4,1,23,19924,487,24,0
4,1,8,26434,936,9,0
2,1,93,2151,347,3,0
2,1,87,3544,1522,213,1
2,2,35,15400,412,0,0
3,1,55,20811,1056,105,0
1,4,61,6991,1459,72,1
4,1,69,21470,700,84,1
3,3,49,8103,1989,298,0
2,4,19,3597,1945,291,0
1,3,13,3563,1033,113,0
2,3,97,11911,979,0,0
2,3,6,5679,1146,148,1
2,3,82,15693,874,157,0
5,2,90,2955,1348,94,1
1,2,44,8494,96,12,1
1,3,80,776,1849,314,1
3,3,5,25297,1020,0,1
5,1,39,13568,1332,39,1
5,3,66,13889,196,3,1
1,1,69,26921,562,0,1
2,3,16,4897,738,14,0
2,3,64,22448,270,18,0
5,4,50,20999,1445,130,1
1,2,71,26122,216,2,0
4,4,87,12118,101,13,0
4,3,47,18355,528,52,0
4,4,26,18067,550,77,1
2,4,82,4870,1159,197,0
1,3,49,2270,859,60,0
4,1,80,17707,324,42,0
3,3,84,5410,1936,96,1
2,4,2,8048,1611,32,0
5,3,3,8078,1891,132,0
2,3,13,16772,88,5,0
2,4,51,9399,970,106,1
2,4,98,15175,585,105,0
5,4,93,12785,1892,302,0
3,1,49,24807,1208,144,0
5,2,11,6128,1808,216,0
1,4,81,27436,1236,111,0
4,3,85,28943,530,68,0
1,4,41,716,283,25,0
3,1,68,16200,81,12,0
5,3,74,439,1304,104,0
3,4,61,31854,1853,259,1
4,2,57,4310,1013,192,1
2,3,73,26895,342,6,1
2,2,80,12563,760,76,0
3,4,56,14610,1321,39,1
3,1,61,1256,1822,163,1
5,3,15,21077,1251,12,0
1,1,25,15358,1489,104,0
5,3,28,29656,1184,82,0
4,4,97,845,1865,354,0
2,2,72,6276,1946,97,0
4,2,61,77,388,34,1
2,2,67,1506,1963,78,0
4,1,95,3910,941,84,0
3,1,57,28780,1607,0,0
3,1,62,27306,1390,41,1
1,3,81,18985,1217,12,0
3,2,98,4331,828,107,0
5,3,13,1275,338,40,1
3,4,55,26814,315,22,0
3,1,54,9840,1357,27,1
2,1,56,21304,798,151,1
5,4,74,26797,739,81,1
1,4,87,10212,1394,223,1
1,3,27,20515,1981,99,0
2,1,34,11745,93,2,0
4,3,23,1681,511,51,0
2,4,55,27082,1900,0,1
3,1,96,6988,486,29,1
1,1,39,30327,1598,271,1
5,3,73,12304,1969,275,0
3,3,68,16520,1882,56,0
1,4,86,23558,1626,260,0
2,1,81,11852,358,25,1
5,3,84,1825,1762,211,1
5,3,86,28934,268,0,0
3,1,34,26399,785,0,0
5,2,60,27452,1980,0,0
5,1,12,12759,443,39,0
3,3,64,29878,1353,175,0
2,4,81,10230,371,59,0
1,2,4,14925,1786,17,1
1,4,96,8081,529,26,0
4,3,51,23174,1944,272,1
1,2,39,2160,1054,52,1
2,4,96,21571,536,91,1
2,1,30,20357,1252,162,1
1,4,74,25737,1994,99,1
4,4,12,6922,356,64,1
5,4,67,30653,1982,317,0
3,4,36,20898,1844,221,1
4,3,79,7979,1220,146,1
4,2,64,30849,1313,210,0
2,1,88,24720,1227,49,1
4,1,89,21086,1362,68,1
2,2,45,13849,668,86,1
3,1,91,5549,1773,17,0
4,4,63,16051,48,1,1
4,2,53,22024,427,51,1
4,2,63,23060,172,3,0
4,1,90,23245,1245,224,0
3,4,86,18529,244,36,1
4,1,61,2393,1625,308,0
1,1,75,17413,485,92,1
4,3,98,9132,202,12,1
4,3,26,23405,835,100,1
1,1,62,22680,1023,143,1
4,4,60,14686,1068,10,1
3,2,73,26066,42,4,1
2,1,65,16636,628,81,1
3,2,94,14173,97,16,1
4,3,58,28981,602,6,1
1,4,27,18392,1774,35,1
2,4,78,26103,380,30,1
4,2,45,7074,1944,97,1
2,2,98,95,344,6,1
3,1,1,28708,655,65,1
4,1,57,18663,167,20,1
4,2,89,22858,1179,117,0
1,1,59,25794,1129,67,1
5,3,47,27588,1680,151,1
4,1,78,24975,231,32,1
1,4,21,25715,468,84,1
4,1,53,19425,1462,87,0
3,4,71,12572,645,122,0
3,1,36,28906,1103,198,1
1,2,74,20714,872,52,0
3,2,23,12903,1579,236,1
2,2,4,12793,1434,57,0
1,4,78,16363,1664,149,1
5,3,53,6890,1351,108,1
4,3,85,5761,1910,210,1
3,1,22,24823,1752,245,0
3,1,28,27197,654,65,0
3,2,27,30556,1126,22,1
5,1,62,9025,1290,232,1
4,2,40,22857,1788,160,1
5,4,7,14008,27,1,1
5,4,80,26842,703,105,0
5,4,29,424,1057,21,0
1,3,49,16121,780,15,0
4,1,93,4907,1764,52,0
4,2,26,16490,691,103,1
2,1,9,27694,1287,38,1
1,3,16,18457,831,49,0
4,3,58,26696,980,9,0
1,1,91,2853,1178,188,0
3,3,23,27195,800,0,0
3,1,49,25132,1664,183,1
1,1,52,16658,1511,196,1
5,4,67,2110,1524,91,1
4,3,90,2168,372,70,0
4,1,11,8214,26,0,0
4,2,9,11869,1496,269,1
2,3,79,6108,1085,43,1
2,1,51,4733,923,46,1
5,2,94,11846,1506,60,1
5,3,28,10763,1450,0,0
4,2,47,7727,1152,218,1
2,3,72,3309,1569,0,1
4,3,66,2119,1172,210,1
2,2,7,6575,509,81,0
