item_category,item_condition,item_available_timer,distance,n_views,n_likes,item_available
3,1,8,14190,1236,210,1
4,3,86,30206,228,13,0
3,2,99,29125,1404,0,0
5,4,8,31239,1031,20,1
3,2,91,21305,495,79,1
1,1,0,24412,550,99,1
1,3,28,20351,635,82,1
3,2,84,1316,1293,64,1
3,3,24,28548,1570,219,1
4,3,26,11237,917,36,0
4,1,48,3508,1047,62,0
3,4,70,15780,944,160,0
4,4,25,522,654,124,0
2,2,42,12481,882,105,1
1,1,37,12744,869,52,1
1,2,80,26959,1599,207,0
5,3,64,15343,140,15,1
3,1,7,31389,736,36,0
4,1,48,9552,108,6,1
3,1,6,19249,448,22,1
4,4,26,10010,1279,230,1
1,1,87,27557,1781,17,1
3,4,22,4988,1305,130,1
2,4,12,25431,1267,139,0
1,2,85,15195,1441,14,1
4,3,24,14915,753,75,0
2,1,53,8211,1467,73,1
5,1,75,27802,1938,290,0
5,3,22,26775,47,7,0
3,3,70,24410,1379,193,1
1,2,39,18033,1815,54,0
4,4,91,21118,324,6,0
2,4,87,13088,1546,170,0
3,1,10,2701,509,0,1
2,4,53,16094,1882,338,0
2,3,86,26369,600,96,1
1,2,85,29538,317,60,1
4,4,79,27571,829,99,1
1,2,18,10637,269,8,0
4,1,31,22889,552,93,1
3,2,30,22665,7,0,0
2,4,69,30332,1108,66,0
2,1,53,529,1715,240,1
2,3,73,30828,352,0,0
4,3,92,5202,1379,110,1
5,1,31,31598,694,97,1
1,2,77,19437,987,187,1
5,1,49,3160,317,12,0
5,1,89,22389,282,39,0
5,3,9,16248,973,165,0
2,4,86,13623,1410,225,1
1,2,11,26528,1807,307,0
4,4,89,16466,1977,237,1
2,4,29,481,1653,16,0
5,1,79,18633,1216,60,0
4,4,40,21541,867,156,1
3,4,98,25725,829,41,1
2,2,26,10988,179,28,1
5,4,58,31233,593,100,1
5,1,93,8717,235,32,0
4,2,99,12726,317,47,1
5,3,50,20926,872,69,0
3,3,39,18697,396,59,0
2,2,10,22446,381,0,0
2,4,13,27586,311,27,0
2,1,3,25589,1001,170,0
2,2,48,3567,935,28,0
4,2,76,6590,1787,142,1
2,3,70,15387,22,1,0
1,2,19,1784,1250,200,1
2,1,3,23100,852,25,0
4,1,47,8782,442,48,0
2,1,83,18715,1208,193,1
3,1,25,9781,1678,50,1
2,4,78,24787,1718,326,1
1,4,19,14832,1356,13,0
5,3,88,4993,1968,0,1
3,4,19,5312,375,71,0
5,2,17,3227,955,9,0
3,1,93,13346,341,13,0
4,4,24,5743,806,40,0
2,3,39,23990,93,16,0
5,4,13,18580,559,44,1
2,2,69,22228,1985,277,1
5,4,64,7411,632,94,1
3,2,17,7216,591,106,1
5,4,74,8746,1608,209,1
4,2,5,19325,259,25,0
3,3,29,26485,1429,228,1
3,3,69,29399,1856,92,0
1,3,15,25412,530,15,0
5,2,35,29287,748,0,0
5,2,97,30538,434,39,0
5,1,57,9605,1746,261,1
3,3,91,16073,332,0,1
2,3,36,19328,187,7,0
5,1,80,17607,340,20,1
4,3,84,1450,1460,131,1
3,4,88,20191,1142,91,1
1,1,37,3282,967,106,1
3,2,21,31553,1189,130,0
3,1,84,31677,16,2,0
1,2,52,2282,1387,55,0
5,1,12,24211,1157,173,1
5,2,98,26180,211,18,1
1,2,34,29078,668,106,0
2,2,84,10180,1132,56,0
3,2,43,30570,1449,217,1
5,3,71,5180,97,16,0
4,3,66,10648,428,4,1
2,2,86,9221,1103,187,1
2,4,28,24434,393,7,1
3,2,23,25392,440,30,1
1,1,91,25365,1739,173,0
2,2,42,20315,267,8,0
3,1,4,18604,1381,110,0
4,1,14,8737,1533,168,1
2,2,94,234,968,48,0
5,4,76,5156,1113,122,0
2,4,17,13580,789,23,1
1,2,94,20807,1720,258,1
5,1,44,4456,711,78,0
2,2,55,30268,36,6,1
1,4,30,6080,170,20,1
5,4,12,26153,494,0,0
3,2,18,21038,1407,168,1
1,4,50,31999,1572,0,0
1,3,10,7649,868,130,1
5,1,93,11504,381,0,0
5,2,31,21375,1200,36,0
4,1,1,30291,1228,73,1
3,4,50,26803,234,37,0
2,3,25,26353,954,114,0
4,3,78,31246,1683,252,0
3,3,96,14404,1244,62,1
5,4,0,8027,1569,251,1
4,4,35,17576,567,62,1
5,2,0,7451,1136,181,1
1,3,90,18587,1599,79,1
3,4,53,7703,2,0,0
1,3,95,3590,1482,0,1
1,1,1,24427,1866,298,1
5,2,14,20650,246,31,1
1,1,35,17637,291,5,1
4,4,79,13084,932,93,1
4,4,54,20121,1719,309,0
3,3,14,12723,1189,225,0
4,2,51,524,770,46,1
1,3,0,6358,1320,118,0
5,4,79,9555,849,59,0
4,4,15,24452,1015,0,1
3,4,30,31578,1014,10,1
4,4,30,9784,108,2,0
2,1,53,28438,416,24,0
3,2,97,22019,735,80,1
1,1,88,7342,1549,30,0
2,4,40,19657,1178,11,1
3,2,1,883,1939,96,1
4,2,49,31648,1488,238,0
4,2,12,25207,1608,32,0
4,2,21,7254,1308,130,0
1,2,63,21547,131,1,0
1,3,59,8464,290,34,0
5,2,73,10334,342,6,0
2,1,46,9928,1809,162,0
5,3,79,24106,1801,180,1
2,3,49,5612,36,3,1
5,4,73,19803,1475,88,1
2,1,50,4842,1460,175,1
3,2,79,16634,1822,346,0
1,4,21,13529,428,38,0
5,1,54,24445,1897,75,0
1,3,6,25301,1937,193,0
4,4,49,7295,1639,278,0
2,2,96,16591,602,78,1
1,2,49,31610,828,41,1
5,2,84,15042,682,95,1
4,3,26,31313,709,28,1
3,2,3,16022,26,3,1
3,2,94,30399,1725,310,1
4,2,21,13762,1768,265,1
1,4,29,20500,683,47,1
5,3,10,7252,61,0,1
3,4,47,18313,1171,93,1
5,2,28,16519,881,105,0
3,3,35,23731,1651,181,1
2,4,18,7703,804,144,1
4,3,24,28272,1398,69,0
4,2,56,1175,159,14,0
5,3,25,5874,898,71,1
5,2,32,10915,749,22,0
5,2,12,9056,905,162,0
4,1,94,17827,126,0,0
4,2,76,22061,1306,235,1
1,3,58,5688,160,8,1
5,1,51,11066,893,62,0
3,4,9,1918,1531,45,1
4,1,51,28549,663,0,1
2,3,2,16988,1343,214,0
1,2,96,27601,387,11,1
4,4,18,29874,1314,65,0
2,3,62,28863,795,23,1
2,4,15,28575,1274,89,0
5,2,7,18634,827,57,1
3,2,6,24458,461,27,0
5,3,4,9183,1955,97,0
2,1,60,24263,287,2,1
4,1,60,22236,1006,120,0
5,2,97,16143,655,91,1
2,2,90,13428,598,53,1
5,2,3,29614,34,2,1
2,1,27,27370,1029,10,0
5,3,28,23281,755,98,1
2,4,59,22137,1616,177,1
2,3,45,3864,1511,256,0
1,1,64,7128,607,97,1
4,1,59,12389,743,133,1
2,2,98,8472,697,76,1
1,4,47,17868,451,36,1
4,1,65,25306,1058,31,0
1,2,75,20068,876,140,1
3,1,40,26335,1083,0,1
5,3,16,1875,1368,177,1
3,4,0,2480,584,46,1
2,3,0,28582,863,146,1
4,2,13,23860,487,19,1
5,4,96,22747,1851,314,1
1,1,28,2363,915,100,1
3,1,97,26217,477,71,1
1,4,19,30517,287,37,1
1,1,66,1702,1475,73,0
1,2,56,27311,1513,75,0
2,2,75,14254,1945,369,1
2,4,96,22556,1536,168,0
2,3,80,4606,193,34,1
5,3,30,6971,516,67,1
5,4,68,2216,437,78,1
1,2,99,4129,690,131,1
4,3,47,10477,706,0,0
5,2,69,16228,418,66,0
2,1,23,31557,1321,26,0
5,2,71,24984,769,130,1
1,1,38,13509,1777,106,0
3,3,27,7258,481,19,0
5,3,88,17223,190,24,0
3,1,53,8467,580,17,1
3,3,58,14171,460,0,1
1,3,60,25168,803,120,1
5,4,27,15939,189,34,0
1,1,75,2536,920,147,0
2,4,13,12654,1769,106,1
5,1,46,25483,1216,48,1
1,2,57,8614,425,68,0
2,4,51,14316,401,12,0
4,4,2,6465,185,25,1
3,4,78,27196,594,53,1
3,4,77,5882,103,16,1
2,4,42,24207,1031,72,1
1,1,44,6878,1230,172,0
5,1,49,7990,128,3,0
5,1,43,8251,1009,90,1
5,1,49,1419,1268,63,0
1,2,82,8355,1283,230,1
3,4,82,30985,1335,13,0
1,2,82,5111,1805,270,0
3,4,55,15374,78,14,1
1,4,41,2305,1494,44,1
3,1,97,25491,1457,131,0
4,2,43,3696,1118,22,1
2,3,80,28682,1158,57,0
3,1,2,19103,774,23,1
5,2,6,2511,1790,232,0
3,2,66,13655,635,101,0
4,1,9,29660,796,15,0
3,1,12,28693,1555,15,1
4,3,63,1050,796,143,0
5,2,70,16386,179,12,0
3,1,1,1759,1104,33,0
3,2,2,2974,1742,104,0
4,1,56,30334,512,87,1
5,4,9,1097,1895,170,0
3,4,53,5944,1423,156,1
2,4,48,8327,1477,280,0
2,1,99,18501,688,123,0
1,3,41,3287,1409,197,0
2,3,43,30926,633,63,1
2,3,0,16470,1638,147,1
3,1,0,18016,1415,198,1
3,4,77,14059,1998,379,1
3,1,15,18487,1694,304,0
3,2,54,31951,1389,138,1
1,1,55,27200,1974,39,1
3,1,28,27757,1682,168,1
5,3,37,15440,1776,35,1
4,4,79,12656,1066,31,1
4,1,39,1046,991,158,0
1,2,33,27093,860,120,1
5,3,74,5322,1125,90,1
1,1,37,7286,1185,165,0
2,1,70,2900,268,10,0
2,4,5,5288,837,16,1
5,1,8,3569,60,3,0
3,1,2,3451,480,38,1
1,3,2,19879,1099,153,1
2,4,5,13092,201,8,0
3,2,36,11568,938,9,1
3,4,97,12669,246,14,1
2,1,38,22037,1036,51,1
5,3,31,24557,1181,212,1
4,4,50,28027,1029,61,0
4,2,6,24134,1725,51,1
5,4,43,2076,1832,329,1
5,4,32,15359,1569,141,1
2,2,22,15438,465,65,1
2,1,89,13593,1846,332,1
3,3,86,23592,1393,111,1
4,2,5,2210,1989,338,0
3,4,95,24497,1993,378,1
4,1,76,23680,1649,247,1
2,1,84,26739,1831,73,0
5,2,8,3942,562,22,0
1,2,66,2060,272,16,0
1,2,47,704,1611,177,0
2,1,62,7797,295,38,1
3,1,71,1397,151,9,0
5,4,95,18846,1657,149,1
2,4,5,3197,1093,142,1
5,2,90,1455,133,0,1
2,4,51,28487,887,97,0
4,3,42,14541,294,38,0
3,3,88,30936,1265,189,1
1,1,74,19542,1762,176,1
1,2,17,31837,110,13,0
3,3,43,22897,1453,0,1
2,3,35,19755,1250,87,1
4,3,15,7348,1219,195,0
3,1,56,29251,231,43,0
3,4,52,30174,565,5,0
3,1,51,21558,1297,0,1
5,1,57,2892,55,9,1
3,4,17,306,836,91,1
3,4,76,30769,21,3,0
4,3,22,26684,1397,27,1
5,1,82,10731,1698,118,0
1,2,87,30059,1449,101,1
1,1,92,578,1066,53,1
5,2,2,30454,784,23,0
1,4,83,3127,1828,237,0
1,1,22,30582,712,71,0
4,3,64,31732,593,88,0
3,2,14,2022,1322,79,1
2,3,3,25400,464,13,1
5,4,95,16722,146,24,1
1,4,79,5979,1545,15,0
1,4,64,28801,1448,72,1
3,3,50,17517,1138,170,1
1,1,33,16109,1921,364,1
2,2,64,15707,1848,92,1
3,4,1,19291,232,41,0
4,2,77,26221,1275,89,1
4,2,19,31729,963,9,1
2,2,98,22465,1568,109,0
2,3,51,21008,707,120,1
1,2,27,20711,781,148,0
4,4,31,7616,544,103,1
4,2,83,10347,370,66,1
3,2,51,8580,1435,272,1
2,4,83,22163,1657,115,0
1,1,99,382,139,16,1
1,1,48,24369,1845,55,1
5,4,44,30500,164,22,0
1,2,6,1481,189,15,1
5,1,68,19142,191,11,0
1,4,3,29761,1923,38,1
5,3,21,22378,566,67,0
5,2,6,23659,1120,201,0
3,4,65,26284,1884,339,0
3,3,99,20014,1100,33,1
4,3,49,7593,1702,204,0
5,4,61,3115,1936,271,0
1,3,30,2992,1158,115,0
5,1,64,5972,1440,28,1
3,3,37,7921,909,45,0
4,2,66,291,760,76,1
5,3,15,15469,266,45,1
1,4,76,6112,938,140,0
3,1,1,6258,1360,108,1
5,3,1,1840,398,7,1
5,3,33,24298,780,62,1
5,3,74,4506,1457,189,0
5,4,55,9826,1297,12,1
3,4,12,16433,195,3,0
5,2,31,19052,1426,156,1
2,4,16,9803,1435,57,0
1,3,96,12411,666,26,0
4,2,62,19015,482,48,1
4,1,81,21525,1710,85,0
5,1,79,17060,1018,162,0
5,2,85,25853,59,10,1
1,1,46,4515,322,25,0
2,1,10,7899,414,37,1
2,1,62,17682,1593,238,1
5,1,18,10215,805,144,1
2,3,72,1388,658,92,0
4,1,57,3663,1467,190,1
1,2,70,3294,1927,38,0
2,4,12,17156,1596,79,0
5,1,52,5082,726,29,0
3,1,69,11725,304,45,0
5,1,56,1889,465,23,0
4,2,87,12168,984,157,1
4,3,86,28002,451,67,1
3,4,36,10330,1206,168,0
1,1,66,15580,138,24,0
4,4,88,12912,1878,244,1
1,2,44,9386,368,11,0
3,1,45,14762,1307,182,0
3,3,68,17479,1766,194,1
3,2,27,19750,196,29,0
4,4,87,28762,1098,10,1
3,4,65,7591,522,31,0
2,3,80,9055,1927,346,1
5,4,98,1914,1171,105,0
5,4,80,3353,1324,211,1
1,1,73,29638,321,6,0
3,4,19,6394,677,94,1
2,1,18,710,1148,91,0
2,4,7,7441,1736,104,1
4,3,35,29381,1649,49,0
5,4,34,2874,497,64,0
3,2,86,14553,1205,0,0
2,4,12,29353,1455,14,0
3,4,96,31996,1208,96,1
2,4,70,28214,533,31,1
2,4,60,16155,266,0,1
4,2,8,8600,1037,41,1
3,3,17,21099,722,7,1
1,3,5,18469,578,57,1
4,4,53,29652,1425,156,1
2,1,30,13521,1605,224,0
3,4,1,26644,1036,20,1
5,3,87,28220,1442,230,1
5,2,22,19428,1858,0,1
4,2,27,21490,1150,115,1
1,3,59,20505,1426,42,0
2,1,18,28542,1321,250,1
1,2,56,21556,1788,17,0
5,1,54,23349,272,0,1
1,4,48,7225,78,7,1
2,3,25,15026,1857,0,0
4,3,80,28350,208,22,0
3,2,20,11921,904,9,0
2,1,38,25589,73,8,0
4,4,1,5171,961,0,0
4,2,22,31011,1563,171,1
4,4,10,7426,477,52,1
4,2,34,6512,466,37,0
5,2,38,18758,883,158,0
4,3,20,23447,1870,261,0
1,4,84,28412,1666,66,0
1,2,89,18851,1293,12,1
5,4,65,4037,200,8,0
4,3,87,1204,1049,10,0
1,2,78,14453,1921,326,0
2,3,62,9127,898,80,0
4,2,88,15406,988,39,1
2,3,65,22813,1774,17,1
5,4,20,15066,1906,95,1
1,2,75,16068,1792,286,1
5,3,94,17134,959,28,0
2,4,23,23941,1058,169,1
3,2,3,8433,981,88,0
4,4,0,21350,671,93,0
3,1,45,11615,484,87,1
4,1,70,1742,1909,114,1
5,3,57,27611,394,74,1
2,1,34,19099,1998,79,0
3,4,79,9643,374,7,0
2,2,75,12460,422,54,1
5,2,1,10239,1362,217,1
5,2,93,2553,215,0,0
1,1,84,12584,22,3,0
4,4,50,24727,1143,171,1
3,1,69,12824,1070,53,0
4,2,58,12635,592,65,1
4,3,85,28954,1243,111,0
1,1,15,17998,164,31,0
3,4,8,18373,277,47,1
5,3,10,18466,1845,313,0
3,2,6,10687,1560,62,1
4,2,9,15972,879,158,0
3,1,49,14534,1450,217,1
3,2,19,6490,1254,163,1
5,2,15,28956,600,84,0
1,4,20,23048,1515,30,1
5,2,56,20519,1910,114,1
2,3,80,14429,958,9,1
3,2,50,16223,1901,171,1
3,3,66,27688,387,3,0
4,1,89,7217,1229,86,0
3,4,74,2601,935,18,1
3,4,11,2047,1974,197,1
1,4,87,10798,1071,149,1
5,3,93,3439,1515,136,0
5,3,47,22197,234,4,1
3,1,60,23491,342,37,0
5,3,78,22022,1755,70,0
3,2,61,16378,980,9,0
3,4,43,11100,1129,180,1
3,3,98,8894,1246,87,0
1,2,88,6220,169,16,0
1,1,87,17003,773,115,1
3,4,64,15576,222,6,1
3,2,44,27645,1415,56,1
3,2,1,10064,1627,0,1
4,2,26,6972,1495,224,0
3,1,99,10969,1544,293,1
1,4,23,9200,977,68,0
1,4,12,3026,1961,313,0
2,4,93,12377,1109,44,0
5,1,2,19726,1310,235,1
2,2,98,26713,762,15,1
3,2,6,1927,446,66,0
3,3,35,10277,966,106,1
1,2,7,24446,1447,86,1
3,1,58,7540,1755,210,1
1,1,32,6464,380,72,0
2,2,35,14410,478,23,1
3,3,96,30712,655,85,0
3,4,53,31173,1435,14,1
2,1,10,28881,1386,41,0
2,2,97,3435,1407,140,0
1,4,25,13750,136,4,0
1,4,59,4927,1163,162,0
1,2,88,4141,893,142,0
2,3,94,3194,986,187,0
3,4,54,17907,1896,170,0
2,4,15,5373,610,97,0
3,2,87,30634,933,177,0
1,1,72,28130,1012,20,1
5,3,78,9095,1092,87,1
1,2,45,6435,263,28,1
1,4,13,31638,1331,133,0
3,1,32,27414,1820,182,1
2,1,38,18178,1437,86,0
2,4,67,22220,1468,58,0
1,4,14,7825,1952,312,1
4,1,7,18326,1700,289,0
2,2,9,5196,1630,81,1
2,1,18,14128,298,11,1
2,4,28,24405,859,154,1
2,3,15,29853,996,79,1
5,1,98,4763,169,16,1
3,3,84,4701,314,53,1
5,3,0,8973,1254,37,0
1,2,94,3659,1188,0,1
4,2,75,16305,1629,97,0
1,2,52,30233,100,14,1
2,2,89,20090,768,122,0
2,2,95,19642,1788,250,1
4,1,15,28943,46,0,1
2,2,62,11000,507,40,1
3,2,75,15116,1515,242,0
3,4,32,14371,924,55,1
4,2,24,30860,1165,128,0
1,4,35,3087,1812,199,1
4,3,73,23026,1687,16,1
5,4,82,14227,1055,94,1
2,2,29,9357,1704,255,0
3,4,47,6752,1480,0,0
5,1,53,13219,215,32,1
2,1,93,180,937,65,1
3,2,31,25011,935,9,0
5,4,93,22955,997,109,0
3,2,68,8434,1810,199,1
5,2,57,28998,1039,176,1
1,1,70,25201,612,24,0
2,3,46,14963,858,0,0
2,1,64,25910,251,42,0
3,2,97,16811,1739,313,0
3,4,2,4865,243,14,0
3,4,73,297,896,170,0
3,2,38,19434,759,129,1
4,2,59,24135,1102,44,1
4,4,67,31342,244,17,1
4,2,43,30107,1635,196,0
1,4,94,14023,1588,285,1
1,2,98,4165,105,3,0
1,3,27,27467,837,58,1
2,1,83,15198,701,98,0
5,3,39,28980,1224,171,0
3,4,73,19070,1300,78,0
2,4,58,14405,1808,162,0
3,4,74,13566,1970,118,1
3,1,54,16453,125,21,0
3,2,83,23337,713,49,0
1,1,4,8228,511,56,1
5,1,36,6993,902,162,0
1,2,44,6099,1488,44,1
1,4,45,16291,984,98,0
1,4,92,12340,219,32,0
2,1,93,27343,12,2,1
3,2,3,10435,443,84,0
4,1,49,13716,1521,212,1
1,3,69,13015,1313,236,1
2,3,95,11958,146,8,0
2,2,16,2334,1304,52,1
2,4,51,829,49,9,1
5,2,56,23301,66,9,0
4,4,69,30380,1763,35,0
4,3,83,12607,1236,210,1
1,3,17,11247,483,48,0
3,2,24,1047,1557,186,1
3,1,5,11127,1084,54,0
3,1,47,1991,1540,77,0
3,1,84,13111,541,43,1
4,4,92,25522,1025,102,1
3,4,47,4996,780,7,1
1,1,60,30069,533,31,1
5,4,53,3038,391,54,1
5,1,82,2686,404,64,1
3,3,21,22147,276,52,0
1,4,81,7537,364,58,0
3,2,66,14714,342,6,0
4,2,3,8210,468,65,1
2,1,74,4425,1214,48,0
4,4,20,13606,1372,150,1
2,1,10,11126,1596,47,1
4,1,75,18677,1006,90,0
1,3,25,3130,1969,19,0
4,4,36,18836,337,20,1
3,1,91,24925,1210,96,0
2,4,96,7146,1225,85,1
4,4,46,17557,114,9,0
3,1,81,21019,1078,183,0
1,3,80,13405,1960,313,0
3,3,19,13779,332,23,1
3,4,53,28472,183,29,0
1,3,80,16883,384,15,1
4,4,86,27515,296,20,0
2,1,98,21180,1036,41,0
1,4,38,17050,1565,219,1
3,4,8,5755,740,37,1
3,4,8,27667,208,29,0
5,4,91,26704,887,88,0
1,4,77,30067,863,8,1
5,1,44,6947,1970,98,0
4,2,75,1667,913,82,0
2,2,30,5719,1595,0,0
3,2,82,21401,292,8,0
5,3,50,16150,472,37,0
3,2,62,26228,1788,71,1
3,3,52,6903,1460,277,1
2,1,52,24926,676,114,1
2,3,6,1407,1860,241,0
4,4,4,23186,1388,249,1
3,2,97,9061,1514,60,1
3,4,36,4781,1744,156,1
2,2,88,10373,950,171,1
1,1,76,344,612,79,1
3,3,30,500,1999,339,0
5,4,89,9157,1310,248,0
4,2,80,833,1601,224,0
4,1,14,16066,1672,217,0
2,3,58,19940,448,53,0
3,2,48,6819,1527,106,1
3,2,2,2176,1159,220,0
3,2,54,9406,1290,219,0
1,2,32,22324,1717,206,0
4,4,47,293,1813,271,0
3,3,99,24773,1059,158,1
1,1,83,25718,216,30,0
5,2,3,11298,353,35,1
1,4,65,23812,3,0,0
3,1,17,2691,1303,156,1
1,3,85,10460,1901,342,0
3,1,86,26167,852,17,1
5,3,66,19728,1790,322,1
1,4,15,18811,1753,280,0
4,3,36,2479,122,4,0
5,3,13,16022,1965,353,1
3,4,3,27599,1568,297,0
4,3,60,4902,765,45,0
3,2,83,10223,177,26,0
3,4,4,14002,1717,188,1
5,3,78,17090,837,159,0
4,3,13,19952,737,44,0
2,2,90,25318,1991,79,0
4,4,46,13810,1042,125,1
5,2,89,23316,1796,269,1
2,1,76,19145,1542,292,0
3,3,6,18660,701,0,0
3,1,79,17790,485,14,1
4,2,79,15986,1058,137,1
1,2,33,1623,1002,180,1
2,3,51,17474,338,10,1
2,2,92,14024,29,0,0
5,2,63,21558,358,46,0
4,3,41,9914,1022,102,0
5,4,84,14118,1932,309,0
2,3,74,24634,471,4,0
5,4,40,22577,869,147,0
4,4,28,17700,358,17,1
5,3,42,18180,472,56,0
2,4,20,21211,248,27,0
3,1,17,31240,975,87,0
5,1,77,15513,1420,255,1
4,3,28,6186,1738,69,1
3,3,91,27236,1924,153,1
4,4,82,9491,1070,0,1
2,4,57,12109,841,117,1
3,4,27,206,1282,243,0
3,4,54,785,51,2,0
2,2,12,23362,541,102,1
2,4,52,7818,378,0,0
1,1,93,5876,1156,104,1
1,4,17,18262,213,25,0
2,3,87,27314,869,121,0
2,2,56,7004,47,4,0
4,1,29,17935,115,8,0
2,4,57,17814,1775,0,0
2,4,17,29044,1393,69,1
2,2,23,4133,1797,0,0
2,4,12,24840,1615,209,1
5,4,21,1032,808,16,1
5,4,42,18669,106,5,1
4,3,50,27475,1437,28,0
2,1,16,23533,860,8,1
5,4,53,25664,1217,231,0
3,2,21,9621,202,24,1
1,2,37,27652,1479,103,0
3,2,64,2423,1319,13,0
4,4,18,22085,25,4,1
1,1,21,1426,844,50,1
3,1,27,9509,175,10,0
3,3,15,30453,885,88,0
3,2,95,22488,1596,47,1
4,4,29,21247,1166,128,0
1,2,29,1926,773,92,1
5,2,70,13650,1211,217,0
5,4,85,4467,1983,118,1
4,1,37,12054,1296,12,0
2,3,49,20260,1155,0,0
3,1,22,31406,1567,203,0
2,2,93,20703,1026,20,1
2,3,36,21506,950,85,0
3,1,73,16847,1767,176,0
3,4,32,23759,1107,166,0
1,2,65,26080,1603,240,1
1,2,17,7438,313,53,0
2,1,49,3243,113,13,1
2,1,35,19698,1618,48,0
1,2,56,30252,443,53,1
5,4,93,30739,978,9,0
5,1,28,17477,1104,165,0
2,1,27,262,1325,159,0
5,4,93,8251,45,3,0
4,1,21,2768,1375,82,1
1,2,71,19983,455,4,0
1,2,57,22774,1962,372,1
1,3,72,4494,1065,31,1
5,1,73,9189,607,103,0
1,3,85,17308,1213,133,1
5,3,67,21199,798,111,0
4,3,12,14237,10,1,1
1,4,21,20663,1861,279,0
2,1,67,12461,1962,98,1
2,4,61,9424,514,56,0
4,4,25,19770,1626,0,0
1,2,80,27701,101,16,0
5,2,95,24984,1211,12,0
2,1,52,6650,237,0,0
2,4,40,20836,209,10,0
1,4,79,19943,1316,184,0
4,4,58,8090,1414,0,1
2,1,53,15391,37,1,0
1,3,34,28985,1250,87,1
4,2,1,22419,556,16,0
5,2,73,28094,1032,30,0
2,3,96,30498,1427,0,0
1,3,91,14374,700,98,0
1,2,80,779,1789,286,0
3,3,23,17777,628,81,0
1,2,12,6251,486,92,0
4,1,86,8241,1090,98,1
3,3,90,30892,1359,95,1
1,1,15,10811,1610,144,1
5,4,5,21457,305,57,1
3,4,31,6188,1936,193,0
3,4,71,18839,1306,182,0
1,4,50,9562,47,5,0
5,2,34,7931,1697,203,1
4,3,11,15548,1974,315,0
4,4,3,5251,1416,0,0
3,1,14,16492,1914,363,1
2,2,38,7992,1522,106,0
3,1,52,4936,1351,189,0
2,1,81,502,1171,58,0
3,1,50,10504,598,101,1
5,4,19,13558,885,53,0
5,2,65,26361,188,31,1
1,3,29,26850,718,28,1
4,3,7,21737,630,100,0
3,2,12,31124,662,86,0
5,4,74,19258,1496,269,1
3,2,21,25549,776,46,0
5,4,21,22373,1176,223,0
3,1,15,3928,619,68,0
5,3,56,27637,1995,319,1
2,1,82,21078,1790,89,1
1,3,36,9505,1436,86,0
3,1,91,17296,760,98,1
1,4,85,17598,423,71,0
5,4,58,13639,712,64,1
4,1,44,26858,1990,39,1
4,4,84,7614,653,6,1
1,4,76,4182,1505,60,0
2,1,13,9359,994,149,1
4,1,83,10489,65,7,0
2,1,91,13297,1966,216,0
4,2,25,30630,477,0,1
3,2,48,20049,1172,23,0
4,3,1,15917,24,0,0
2,2,98,21670,345,48,1
2,2,30,21944,1430,271,1
5,2,21,21899,1715,274,0
3,2,31,11286,1969,374,0
4,3,49,13794,744,22,0
4,3,16,4554,1465,0,0
1,4,89,28331,1986,337,1
3,2,61,6794,1521,121,1
3,1,98,26591,1115,89,0
3,1,12,10356,1112,88,0
5,3,2,1696,601,0,1
2,1,31,13785,901,63,1
2,1,39,15353,600,102,0
4,1,8,17113,309,37,0
5,3,51,25293,495,94,1
1,3,85,28965,1336,253,0
1,3,91,214,1682,16,1
3,3,31,6207,1792,232,0
3,1,34,19857,479,4,1
2,4,50,16160,1448,43,1
3,4,65,24769,999,109,0
3,2,61,13953,1680,168,1
2,4,58,23694,462,87,1
1,1,60,16865,53,7,0
2,4,50,26091,425,63,1
1,3,47,17007,1535,199,1
5,2,78,2443,254,48,1
2,4,21,27397,247,44,0
5,1,68,9404,1545,169,0
2,4,49,15707,1413,70,1
3,4,63,18184,1081,194,1
1,2,30,9212,848,59,1
3,4,43,18544,334,33,1
5,4,99,29475,617,6,0
4,4,6,8397,1180,188,0
3,1,48,13345,1603,160,0
1,2,48,3989,1798,89,0
2,3,61,11756,1982,376,0
4,3,50,4461,1631,195,0
5,4,62,25736,1414,240,1
5,3,82,361,953,85,1
5,4,75,31436,1516,106,0
4,1,62,19777,1708,324,1
2,1,35,27111,862,94,1
2,4,59,12693,228,27,0
5,3,15,17017,415,33,1
3,4,20,19017,74,6,0
1,3,57,13441,1328,199,1
3,4,44,6127,1670,150,0
1,1,98,814,22,3,0
2,4,10,29358,94,8,1
1,2,66,18799,1865,18,1
4,3,89,17296,890,133,0
5,4,80,19723,1978,98,0
2,1,55,24133,1154,11,1
5,3,32,19254,266,45,0
4,3,65,23316,547,82,0
4,4,51,11474,1974,375,0
5,2,68,13023,115,6,0
1,2,64,6578,1718,240,1
2,4,22,2682,1804,270,1
5,1,34,30643,1544,154,1
3,1,21,6904,1395,13,0
3,3,16,11838,1056,31,0
2,3,75,14679,820,8,1
1,2,78,18706,144,4,1
5,2,69,30284,1136,193,1
2,1,57,23864,157,26,0
2,4,29,27024,1931,308,0
2,2,0,23561,11,0,0
5,2,50,4352,1182,224,1
3,3,38,30547,786,133,0
1,2,57,27610,109,6,0
4,4,92,6678,804,24,1
4,4,92,6046,1150,80,0
1,2,5,24931,1154,103,1
4,3,80,28521,842,67,1
5,1,51,26265,1395,265,1
5,3,83,20962,440,30,0
